Feature,Importance (MDI),Std,q25,q75,Language,partID,syllable,lang_profile,pc1,pc2,Stdx2
spec_dur,0.4098657716247558,0.16052113165866777,0.2824504136028157,0.5321671484391667,spa,acj297,ult,l1_eng,3.7642109833802633,-1.2401008910090194,0.32104226331733554
f0_creak,0.2865748930351742,0.1122212130872024,0.2096727803889756,0.3571944404194259,spa,acj297,ult,l1_eng,3.7642109833802633,-1.2401008910090194,0.2244424261744048
vowel_periph,0.30355933534006996,0.1538132993108817,0.1803022936907384,0.41753068518586395,spa,acj297,ult,l1_eng,3.7642109833802633,-1.2401008910090194,0.3076265986217634
spec_dur,0.2812407368297847,0.14621792262193026,0.16742030661140653,0.39579112873586797,cat,acr108,ult,l1_eng,3.094974148387531,-0.5075469861697175,0.2924358452438605
f0_creak,0.4082215668885135,0.1764169918517186,0.2770194832894936,0.5400775383629888,cat,acr108,ult,l1_eng,3.094974148387531,-0.5075469861697175,0.3528339837034372
vowel_periph,0.31053769628170186,0.16593414706215392,0.17331396620959036,0.4299402549804886,cat,acr108,ult,l1_eng,3.094974148387531,-0.5075469861697175,0.33186829412430785
spec_dur,0.31541036068171463,0.10137830534377312,0.24459607773774286,0.38425441260442106,eng,acr108,ult,l1_eng,3.094974148387531,-0.5075469861697175,0.20275661068754625
f0_creak,0.3613092862091463,0.11445176971379228,0.27997684871479145,0.4395607324748299,eng,acr108,ult,l1_eng,3.094974148387531,-0.5075469861697175,0.22890353942758457
vowel_periph,0.3232803531091391,0.1200417250079501,0.2400048580203283,0.40882161543618334,eng,acr108,ult,l1_eng,3.094974148387531,-0.5075469861697175,0.2400834500159002
spec_dur,0.31915782496465556,0.15809378452884354,0.2091283746339935,0.42348941221626335,spa,acr108,ult,l1_eng,3.094974148387531,-0.5075469861697175,0.3161875690576871
f0_creak,0.3477683618523972,0.16443102961402456,0.2309801695469939,0.4692810158276644,spa,acr108,ult,l1_eng,3.094974148387531,-0.5075469861697175,0.3288620592280491
vowel_periph,0.3330738131829473,0.17474298804436947,0.20249237449625246,0.44866475222906715,spa,acr108,ult,l1_eng,3.094974148387531,-0.5075469861697175,0.34948597608873894
spec_dur,0.262288183856326,0.10946813196752085,0.18891198077974708,0.3380402261588368,cat,aei079,ult,l1_eng,4.173198239823081,2.5764645690199823,0.2189362639350417
f0_creak,0.47116055592898953,0.1429330748594551,0.3773138970526474,0.569928878805887,cat,aei079,ult,l1_eng,4.173198239823081,2.5764645690199823,0.2858661497189102
vowel_periph,0.26655126021468445,0.12711303259640905,0.17168959394715644,0.34860240385161867,cat,aei079,ult,l1_eng,4.173198239823081,2.5764645690199823,0.2542260651928181
spec_dur,0.3575855789145423,0.11077680230137786,0.2799810372150342,0.4331511806278837,eng,aei079,ult,l1_eng,4.173198239823081,2.5764645690199823,0.22155360460275572
f0_creak,0.3197939166954747,0.10762906463108327,0.2488351114838997,0.39276866529579224,eng,aei079,ult,l1_eng,4.173198239823081,2.5764645690199823,0.21525812926216653
vowel_periph,0.3226205043899831,0.11314921510984796,0.24326467880538305,0.39316725901940924,eng,aei079,ult,l1_eng,4.173198239823081,2.5764645690199823,0.22629843021969592
spec_dur,0.3106926145814417,0.1675099846529124,0.18508603348246688,0.4160702017652406,spa,aei079,ult,l1_eng,4.173198239823081,2.5764645690199823,0.3350199693058248
f0_creak,0.4187200695480746,0.19826768074842954,0.26668196757554463,0.5745618323499857,spa,aei079,ult,l1_eng,4.173198239823081,2.5764645690199823,0.3965353614968591
vowel_periph,0.2705873158704837,0.1374137859727024,0.17163697919969484,0.3631154760445095,spa,aei079,ult,l1_eng,4.173198239823081,2.5764645690199823,0.2748275719454048
spec_dur,0.3331666075053988,0.11686177419584133,0.2542071373198568,0.40691718125823106,cat,aes050,ult,l3_eng,-6.094123641930368,0.8278222155165195,0.23372354839168266
f0_creak,0.3518372503378415,0.115629297025011,0.26719585103293236,0.42678223701051204,cat,aes050,ult,l3_eng,-6.094123641930368,0.8278222155165195,0.231258594050022
vowel_periph,0.3149961421567597,0.12116939000082841,0.22993040114137894,0.38778638764396356,cat,aes050,ult,l3_eng,-6.094123641930368,0.8278222155165195,0.24233878000165682
spec_dur,0.42679939960345387,0.13422046516831124,0.3353437910283422,0.5311957428442682,eng,aes050,ult,l3_eng,-6.094123641930368,0.8278222155165195,0.2684409303366225
f0_creak,0.27778268184888966,0.11300471395902843,0.19803620706571898,0.3522806049876124,eng,aes050,ult,l3_eng,-6.094123641930368,0.8278222155165195,0.22600942791805687
vowel_periph,0.2954179185476565,0.11799494022694203,0.21080977951458935,0.3699965821992106,eng,aes050,ult,l3_eng,-6.094123641930368,0.8278222155165195,0.23598988045388405
spec_dur,0.3140565329120461,0.11227615112992377,0.23360323100880562,0.3883755418208788,spa,aes050,ult,l3_eng,-6.094123641930368,0.8278222155165195,0.22455230225984754
f0_creak,0.35709172996547495,0.11633199782238751,0.26940895645150187,0.4381359349050473,spa,aes050,ult,l3_eng,-6.094123641930368,0.8278222155165195,0.23266399564477502
vowel_periph,0.32885173712247895,0.12090006530249962,0.24421552250205672,0.4136937246509864,spa,aes050,ult,l3_eng,-6.094123641930368,0.8278222155165195,0.24180013060499925
spec_dur,0.3340911684876078,0.1422144854015332,0.22243914402884252,0.434977894166216,cat,ake031,ult,l1_eng,4.930392874791377,-0.787288204850397,0.2844289708030664
f0_creak,0.31453322838229897,0.14698958036101598,0.20915066396469756,0.4011349247279763,cat,ake031,ult,l1_eng,4.930392874791377,-0.787288204850397,0.29397916072203195
vowel_periph,0.3513756031300933,0.1590022182281452,0.23581601120796264,0.47164838939324644,cat,ake031,ult,l1_eng,4.930392874791377,-0.787288204850397,0.3180044364562904
spec_dur,0.33834843106410756,0.11209532461818185,0.2602364556275274,0.41394943711356147,eng,ake031,ult,l1_eng,4.930392874791377,-0.787288204850397,0.2241906492363637
f0_creak,0.32576789468893885,0.10680993906480146,0.2545560304020709,0.39205712945038806,eng,ake031,ult,l1_eng,4.930392874791377,-0.787288204850397,0.21361987812960292
vowel_periph,0.33588367424695353,0.11077745842840184,0.2591815155681135,0.4117848336429794,eng,ake031,ult,l1_eng,4.930392874791377,-0.787288204850397,0.22155491685680367
spec_dur,0.32145184700837054,0.12190415899227168,0.2384568593256327,0.4023368727005304,spa,ake031,ult,l1_eng,4.930392874791377,-0.787288204850397,0.24380831798454336
f0_creak,0.329428383294299,0.12334884803331678,0.24193809295695606,0.4154637266510134,spa,ake031,ult,l1_eng,4.930392874791377,-0.787288204850397,0.24669769606663355
vowel_periph,0.34911976969733044,0.1282268682285916,0.2600261036825991,0.4336548185156207,spa,ake031,ult,l1_eng,4.930392874791377,-0.787288204850397,0.2564537364571832
spec_dur,0.31866836937190124,0.12184084518261436,0.22700733044356303,0.39708244309692337,cat,ala054,ult,l3_eng,-7.712637883394178,7.140590152356428,0.24368169036522871
f0_creak,0.36368923365728134,0.13343781734659557,0.2714857828987633,0.45824498875138925,cat,ala054,ult,l3_eng,-7.712637883394178,7.140590152356428,0.26687563469319114
vowel_periph,0.3176423969708175,0.12849228147591363,0.21744161443888865,0.4010600301065359,cat,ala054,ult,l3_eng,-7.712637883394178,7.140590152356428,0.25698456295182726
spec_dur,0.2892397068420628,0.12569103629413317,0.19695368657083895,0.36948125223637873,eng,ala054,ult,l3_eng,-7.712637883394178,7.140590152356428,0.25138207258826634
f0_creak,0.45381753137869085,0.15966685709192482,0.3419909740453994,0.5636505064712031,eng,ala054,ult,l3_eng,-7.712637883394178,7.140590152356428,0.31933371418384965
vowel_periph,0.25694276177924635,0.13156383640112013,0.15739201400472796,0.3437216630503084,eng,ala054,ult,l3_eng,-7.712637883394178,7.140590152356428,0.26312767280224025
spec_dur,0.3621410728055387,0.12603874009658636,0.2723739199271975,0.44210732532426555,spa,ala054,ult,l3_eng,-7.712637883394178,7.140590152356428,0.2520774801931727
f0_creak,0.30772151141942133,0.11480909418337727,0.22705467189041334,0.3862788420630969,spa,ala054,ult,l3_eng,-7.712637883394178,7.140590152356428,0.22961818836675454
vowel_periph,0.33013741577504,0.1279672043089918,0.23301077032897957,0.4262920767017688,spa,ala054,ult,l3_eng,-7.712637883394178,7.140590152356428,0.2559344086179836
spec_dur,0.3961089947132008,0.15575382374038518,0.277748197552266,0.5213485111979199,cat,alc125,ult,l3_eng,-4.1332539027118536,1.4636854614500017,0.31150764748077037
f0_creak,0.3057360778083795,0.14275276373169324,0.1982953371511555,0.3990239857554431,cat,alc125,ult,l3_eng,-4.1332539027118536,1.4636854614500017,0.2855055274633865
vowel_periph,0.29815492747841954,0.13393743067154013,0.19444663415639313,0.3979733300082615,cat,alc125,ult,l3_eng,-4.1332539027118536,1.4636854614500017,0.26787486134308025
spec_dur,0.3153217899911769,0.11690145715207677,0.22800235306280367,0.38800751228628133,eng,alc125,ult,l3_eng,-4.1332539027118536,1.4636854614500017,0.23380291430415354
f0_creak,0.4063594316387389,0.11878092759107388,0.32615322523575396,0.4966504422941348,eng,alc125,ult,l3_eng,-4.1332539027118536,1.4636854614500017,0.23756185518214776
vowel_periph,0.2783187783700843,0.11212197394098868,0.19992484370263164,0.36067226613003106,eng,alc125,ult,l3_eng,-4.1332539027118536,1.4636854614500017,0.22424394788197735
spec_dur,0.3002813713174336,0.12119257981319854,0.2150929224171736,0.3867360641482253,spa,alc125,ult,l3_eng,-4.1332539027118536,1.4636854614500017,0.2423851596263971
f0_creak,0.43010495925440917,0.13968000653666385,0.3300233660155253,0.5309598656420954,spa,alc125,ult,l3_eng,-4.1332539027118536,1.4636854614500017,0.2793600130733277
vowel_periph,0.26961366942815734,0.12863695256654656,0.17546870581681637,0.3561025243872657,spa,alc125,ult,l3_eng,-4.1332539027118536,1.4636854614500017,0.2572739051330931
spec_dur,0.2542094766732577,0.11764161806195846,0.17309051960029603,0.3356969138848315,cat,als024,ult,l1_eng,3.2760005768400657,-1.6933107434460264,0.2352832361239169
f0_creak,0.43589676281289713,0.1480299083788332,0.33164683419291874,0.5416213375965018,cat,als024,ult,l1_eng,3.2760005768400657,-1.6933107434460264,0.2960598167576664
vowel_periph,0.3098937605138452,0.13360082812831425,0.21132881491958666,0.3998370543740999,cat,als024,ult,l1_eng,3.2760005768400657,-1.6933107434460264,0.2672016562566285
spec_dur,0.34310193191623856,0.10745229866709492,0.25947006821697516,0.41349557088525585,eng,als024,ult,l1_eng,3.2760005768400657,-1.6933107434460264,0.21490459733418985
f0_creak,0.3326823177964562,0.11178496932843204,0.25146403378204596,0.4109817909292829,eng,als024,ult,l1_eng,3.2760005768400657,-1.6933107434460264,0.2235699386568641
vowel_periph,0.32421575028730526,0.11225565682945998,0.2448684751507745,0.39920553050826646,eng,als024,ult,l1_eng,3.2760005768400657,-1.6933107434460264,0.22451131365891996
spec_dur,0.22382294022018115,0.10583210374880526,0.1519494967820176,0.2928520371003718,spa,als024,ult,l1_eng,3.2760005768400657,-1.6933107434460264,0.21166420749761053
f0_creak,0.3841852282820819,0.13666959513519378,0.2879827918146638,0.4752810609259019,spa,als024,ult,l1_eng,3.2760005768400657,-1.6933107434460264,0.27333919027038756
vowel_periph,0.39199183149773686,0.1384108152542694,0.2892988243625558,0.48967656108962593,spa,als024,ult,l1_eng,3.2760005768400657,-1.6933107434460264,0.2768216305085388
spec_dur,0.31766662595232525,0.1189175914560672,0.23532888616583722,0.40208773488603383,cat,als086,ult,l3_eng,-3.7183444620174098,-3.3229501052641384,0.2378351829121344
f0_creak,0.38654561731733145,0.12915934588700603,0.2948242750719469,0.467920101315486,cat,als086,ult,l3_eng,-3.7183444620174098,-3.3229501052641384,0.25831869177401207
vowel_periph,0.29578775673034335,0.11586998384079888,0.2075344081248841,0.3742082334044232,cat,als086,ult,l3_eng,-3.7183444620174098,-3.3229501052641384,0.23173996768159777
spec_dur,0.3905068966615704,0.11826979430031996,0.30689348984488124,0.47735338468137517,eng,als086,ult,l3_eng,-3.7183444620174098,-3.3229501052641384,0.23653958860063992
f0_creak,0.3094384101823991,0.10744606059752214,0.22980359078369697,0.38693272020739805,eng,als086,ult,l3_eng,-3.7183444620174098,-3.3229501052641384,0.21489212119504428
vowel_periph,0.3000546931560304,0.11362633430136838,0.2254092345118207,0.36739156134256784,eng,als086,ult,l3_eng,-3.7183444620174098,-3.3229501052641384,0.22725266860273677
spec_dur,0.32549688364083595,0.12112132155924728,0.2408382148384437,0.410335526877809,spa,als086,ult,l3_eng,-3.7183444620174098,-3.3229501052641384,0.24224264311849455
f0_creak,0.3873864352541644,0.1252325469610339,0.3004158108943711,0.4804561788834316,spa,als086,ult,l3_eng,-3.7183444620174098,-3.3229501052641384,0.2504650939220678
vowel_periph,0.28711668110499977,0.10957961470962066,0.20966346949043102,0.3610023857685289,spa,als086,ult,l3_eng,-3.7183444620174098,-3.3229501052641384,0.21915922941924132
spec_dur,0.2957746901897528,0.12115670366498074,0.20626610259437267,0.3781441942148824,cat,ama302,ult,l1_eng,5.471768517216868,-1.0747626965337458,0.24231340732996148
f0_creak,0.44212924490396943,0.1437527284765144,0.3447584859472035,0.5440815860089527,cat,ama302,ult,l1_eng,5.471768517216868,-1.0747626965337458,0.2875054569530288
vowel_periph,0.2620960649062777,0.13194380363785366,0.17316540000745834,0.3514808737396764,cat,ama302,ult,l1_eng,5.471768517216868,-1.0747626965337458,0.2638876072757073
spec_dur,0.3323337622342328,0.10818526758375185,0.24924090488092787,0.40225007588449907,eng,ama302,ult,l1_eng,5.471768517216868,-1.0747626965337458,0.2163705351675037
f0_creak,0.327712240432317,0.1063696579564908,0.253833363719633,0.396127911741145,eng,ama302,ult,l1_eng,5.471768517216868,-1.0747626965337458,0.2127393159129816
vowel_periph,0.3399539973334503,0.11457519515533493,0.2653421353515119,0.42077783349469045,eng,ama302,ult,l1_eng,5.471768517216868,-1.0747626965337458,0.22915039031066986
spec_dur,0.337627841726923,0.1672875916678104,0.2140678028356863,0.4473966447288047,spa,ama302,ult,l1_eng,5.471768517216868,-1.0747626965337458,0.3345751833356208
f0_creak,0.3644946719733676,0.18817775243089985,0.21480789182325127,0.5005511163902236,spa,ama302,ult,l1_eng,5.471768517216868,-1.0747626965337458,0.3763555048617997
vowel_periph,0.2978774862997094,0.1721084805489901,0.17225279339093458,0.4091146785854109,spa,ama302,ult,l1_eng,5.471768517216868,-1.0747626965337458,0.3442169610979802
spec_dur,0.29784582373570767,0.17170447808256015,0.16328994338265365,0.41076511964035634,cat,anf025,ult,l1_eng,5.231429786001432,0.1366375068843036,0.3434089561651203
f0_creak,0.45057996236612996,0.19167158793088862,0.31395134713586503,0.6047451584044983,cat,anf025,ult,l1_eng,5.231429786001432,0.1366375068843036,0.38334317586177724
vowel_periph,0.2515742138981624,0.16003634535062813,0.1249174772172049,0.35948824404156254,cat,anf025,ult,l1_eng,5.231429786001432,0.1366375068843036,0.32007269070125627
spec_dur,0.34059732163356804,0.10432704036048458,0.26640144950090683,0.4117937057259861,eng,anf025,ult,l1_eng,5.231429786001432,0.1366375068843036,0.20865408072096917
f0_creak,0.328930035622644,0.10713466426571185,0.2547776949487607,0.40382082846801476,eng,anf025,ult,l1_eng,5.231429786001432,0.1366375068843036,0.2142693285314237
vowel_periph,0.33047264274378807,0.10703017338517508,0.25951621411120124,0.3999974574675949,eng,anf025,ult,l1_eng,5.231429786001432,0.1366375068843036,0.21406034677035016
spec_dur,0.3678556824152782,0.13657277248662375,0.2724292295397811,0.46870028139001724,spa,anf025,ult,l1_eng,5.231429786001432,0.1366375068843036,0.2731455449732475
f0_creak,0.3454132139300704,0.1357499208707499,0.2413625986679261,0.4467717256931144,spa,anf025,ult,l1_eng,5.231429786001432,0.1366375068843036,0.2714998417414998
vowel_periph,0.2867311036546514,0.11083446700803873,0.2086140854688426,0.36006046020395627,spa,anf025,ult,l1_eng,5.231429786001432,0.1366375068843036,0.22166893401607746
spec_dur,0.32879103183094555,0.10913094560022571,0.2579745493772618,0.399667021968892,eng,anm099,ult,mono,,,0.21826189120045142
f0_creak,0.3496431520377138,0.1121423701493566,0.27053456096055906,0.4233185566445966,eng,anm099,ult,mono,,,0.2242847402987132
vowel_periph,0.32156581613134055,0.11474232054392719,0.23747744142070434,0.402949073946505,eng,anm099,ult,mono,,,0.22948464108785438
spec_dur,0.3324870372389559,0.1339832560335464,0.22646841063317927,0.4221770680661141,cat,aps124,ult,l3_eng,-4.449989207566518,-0.4711698219139796,0.2679665120670928
f0_creak,0.38040435996027877,0.14564653970898828,0.27491117129297893,0.4862263642506752,cat,aps124,ult,l3_eng,-4.449989207566518,-0.4711698219139796,0.29129307941797655
vowel_periph,0.2871086028007654,0.12672402363964427,0.19199700107017845,0.36953994011456726,cat,aps124,ult,l3_eng,-4.449989207566518,-0.4711698219139796,0.25344804727928855
spec_dur,0.36201571955186274,0.11651086362976834,0.28312059774869713,0.4414946028963355,eng,aps124,ult,l3_eng,-4.449989207566518,-0.4711698219139796,0.23302172725953668
f0_creak,0.3140121511927495,0.1016461401188712,0.23681223725280273,0.37884744996891007,eng,aps124,ult,l3_eng,-4.449989207566518,-0.4711698219139796,0.2032922802377424
vowel_periph,0.32397212925538776,0.11486351184823076,0.2411997368367016,0.3976248792258384,eng,aps124,ult,l3_eng,-4.449989207566518,-0.4711698219139796,0.22972702369646153
spec_dur,0.33340973862033435,0.13200918760297956,0.23548556002144633,0.42124894233181703,spa,aps124,ult,l3_eng,-4.449989207566518,-0.4711698219139796,0.2640183752059591
f0_creak,0.37925059232917124,0.1388614378807474,0.28679612947227906,0.4760625297097311,spa,aps124,ult,l3_eng,-4.449989207566518,-0.4711698219139796,0.2777228757614948
vowel_periph,0.28733966905049435,0.12174327695729682,0.19685119244528615,0.37128095061031224,spa,aps124,ult,l3_eng,-4.449989207566518,-0.4711698219139796,0.24348655391459365
spec_dur,0.32688033015128426,0.12742086719157883,0.23868461026633128,0.4131633179154429,cat,arc053,ult,l3_eng,-4.384488024214015,-0.1047760456873413,0.25484173438315766
f0_creak,0.3217357882214771,0.1256745423169361,0.2325894435821106,0.4120417735315004,cat,arc053,ult,l3_eng,-4.384488024214015,-0.1047760456873413,0.2513490846338722
vowel_periph,0.35138388162723866,0.13328702109666765,0.25721719603798,0.43653365879094297,cat,arc053,ult,l3_eng,-4.384488024214015,-0.1047760456873413,0.2665740421933353
spec_dur,0.37752132266537364,0.10948726431125519,0.307486090852644,0.44693387589104855,eng,arc053,ult,l3_eng,-4.384488024214015,-0.1047760456873413,0.21897452862251038
f0_creak,0.30993845683019394,0.10323580653801755,0.23706980155863297,0.38235615887702423,eng,arc053,ult,l3_eng,-4.384488024214015,-0.1047760456873413,0.2064716130760351
vowel_periph,0.31254022050443225,0.10801401766944943,0.23939697552691813,0.38278911445727504,eng,arc053,ult,l3_eng,-4.384488024214015,-0.1047760456873413,0.21602803533889886
spec_dur,0.35443419706688767,0.11985251814877376,0.26645662696705225,0.43534797942492387,spa,arc053,ult,l3_eng,-4.384488024214015,-0.1047760456873413,0.23970503629754752
f0_creak,0.3524398338540016,0.12313750961941633,0.2646941728030203,0.43835093210953446,spa,arc053,ult,l3_eng,-4.384488024214015,-0.1047760456873413,0.24627501923883266
vowel_periph,0.2931259690791107,0.11653313159085157,0.20520535066293843,0.3724752045192817,spa,arc053,ult,l3_eng,-4.384488024214015,-0.1047760456873413,0.23306626318170315
spec_dur,0.3721772603018527,0.14598005081339344,0.2632013768284287,0.48795800111031495,cat,arl041,ult,l3_eng,-0.054863649782619,-2.1703009162414224,0.29196010162678687
f0_creak,0.3166625859682311,0.1357669328406193,0.2139273983955734,0.4104344552758131,cat,arl041,ult,l3_eng,-0.054863649782619,-2.1703009162414224,0.2715338656812386
vowel_periph,0.3111601537299162,0.13146380020761098,0.21944041416760218,0.39642228694782633,cat,arl041,ult,l3_eng,-0.054863649782619,-2.1703009162414224,0.26292760041522195
spec_dur,0.3274104470550406,0.09951523160116164,0.25904941024722783,0.3931536753841677,eng,arl041,ult,l3_eng,-0.054863649782619,-2.1703009162414224,0.1990304632023233
f0_creak,0.34953890728900455,0.10643906460736,0.2669612275274451,0.4211206156902699,eng,arl041,ult,l3_eng,-0.054863649782619,-2.1703009162414224,0.21287812921472
vowel_periph,0.32305064565595487,0.11226276656579026,0.23745735276223648,0.3924296569837077,eng,arl041,ult,l3_eng,-0.054863649782619,-2.1703009162414224,0.22452553313158052
spec_dur,0.27593578386960277,0.3084958277770419,0.0,0.4694100234837045,spa,arl041,ult,l3_eng,-0.054863649782619,-2.1703009162414224,0.6169916555540838
f0_creak,0.38966629262202823,0.3598052249762362,0.0,0.6513961572872199,spa,arl041,ult,l3_eng,-0.054863649782619,-2.1703009162414224,0.7196104499524724
vowel_periph,0.33439792350836905,0.3269359800364136,0.0,0.5635195481486565,spa,arl041,ult,l3_eng,-0.054863649782619,-2.1703009162414224,0.6538719600728272
spec_dur,0.31350296833856295,0.10895827106668012,0.24200424209544136,0.3869448865921161,cat,arn090,ult,l3_eng,-3.8242656107826503,0.7604846332303103,0.21791654213336023
f0_creak,0.3302972157374042,0.11801862806460883,0.24991527084138163,0.4154410514075705,cat,arn090,ult,l3_eng,-3.8242656107826503,0.7604846332303103,0.23603725612921767
vowel_periph,0.3561998159240329,0.1245236265772386,0.2704331025410694,0.4445838066595171,cat,arn090,ult,l3_eng,-3.8242656107826503,0.7604846332303103,0.2490472531544772
spec_dur,0.3493618241767683,0.11608049326785075,0.2688066606300697,0.42873103276317936,eng,arn090,ult,l3_eng,-3.8242656107826503,0.7604846332303103,0.2321609865357015
f0_creak,0.35138740835972115,0.11960807342927578,0.27326063894881286,0.4292494789355069,eng,arn090,ult,l3_eng,-3.8242656107826503,0.7604846332303103,0.23921614685855155
vowel_periph,0.29925076746351054,0.11760456605069639,0.2158606827161294,0.37564259477105166,eng,arn090,ult,l3_eng,-3.8242656107826503,0.7604846332303103,0.23520913210139277
spec_dur,0.342775420224985,0.13767983128826763,0.2471993213272951,0.43263375488415357,spa,arn090,ult,l3_eng,-3.8242656107826503,0.7604846332303103,0.27535966257653527
f0_creak,0.3226239647258267,0.12621064251201378,0.23692976763536266,0.4144304454071978,spa,arn090,ult,l3_eng,-3.8242656107826503,0.7604846332303103,0.25242128502402755
vowel_periph,0.3346006150491883,0.1344220447840937,0.23102378875806615,0.4236064582637151,spa,arn090,ult,l3_eng,-3.8242656107826503,0.7604846332303103,0.2688440895681874
spec_dur,0.3777926620142334,0.12697264085555682,0.2768624230188111,0.46917531601274776,eng,ars086,ult,mono,,,0.25394528171111364
f0_creak,0.35726763956884444,0.12738118503932325,0.2690777405428359,0.4476392379534978,eng,ars086,ult,mono,,,0.2547623700786465
vowel_periph,0.26493969841692205,0.10234854720240057,0.19166611414133572,0.3330269477016856,eng,ars086,ult,mono,,,0.20469709440480113
spec_dur,0.3651423809039758,0.11691720708438634,0.27959290949308563,0.45204726743573165,eng,asl181,ult,l1_eng,3.226858197921981,-1.7929237143897416,0.23383441416877268
f0_creak,0.32115228741551355,0.11194068022735931,0.24609450379598788,0.4030576847809164,eng,asl181,ult,l1_eng,3.226858197921981,-1.7929237143897416,0.22388136045471863
vowel_periph,0.31370533168051057,0.1177009717467123,0.2354588103556431,0.38680571375003103,eng,asl181,ult,l1_eng,3.226858197921981,-1.7929237143897416,0.2354019434934246
spec_dur,0.3593022151025031,0.11813338193686891,0.28301957044976833,0.4412834833438427,spa,asl181,ult,l1_eng,3.226858197921981,-1.7929237143897416,0.23626676387373782
f0_creak,0.3327126605793745,0.11986353637484154,0.24743277634910368,0.41167208898125546,spa,asl181,ult,l1_eng,3.226858197921981,-1.7929237143897416,0.23972707274968308
vowel_periph,0.3079851243181225,0.11614513535362424,0.23083921408234867,0.3756702928722222,spa,asl181,ult,l1_eng,3.226858197921981,-1.7929237143897416,0.23229027070724848
spec_dur,0.4352509911583141,0.15073167053989964,0.3338917664539597,0.5464145135683472,cat,asp259,ult,l1_eng,3.5240952236920444,-0.51524621403081,0.3014633410797993
f0_creak,0.2865782202065269,0.13299738322901133,0.18753076662958496,0.37020704290118817,cat,asp259,ult,l1_eng,3.5240952236920444,-0.51524621403081,0.26599476645802267
vowel_periph,0.2781707886351589,0.12966168703058567,0.1865414435837893,0.3655853038671384,cat,asp259,ult,l1_eng,3.5240952236920444,-0.51524621403081,0.25932337406117134
spec_dur,0.3879880859801765,0.1162855798348495,0.2997178471723531,0.46661829165318386,eng,asp259,ult,l1_eng,3.5240952236920444,-0.51524621403081,0.232571159669699
f0_creak,0.3144824007746908,0.11537966750953745,0.2297177554234493,0.3887732997784845,eng,asp259,ult,l1_eng,3.5240952236920444,-0.51524621403081,0.2307593350190749
vowel_periph,0.29752951324513277,0.11429677882952467,0.21342485241761786,0.37055963389891483,eng,asp259,ult,l1_eng,3.5240952236920444,-0.51524621403081,0.22859355765904935
spec_dur,0.2526047558781087,0.2773767449293267,0.0,0.27820863503788673,spa,asp259,ult,l1_eng,3.5240952236920444,-0.51524621403081,0.5547534898586534
f0_creak,0.3432627556466869,0.34136817572762446,0.0,0.419710707797473,spa,asp259,ult,l1_eng,3.5240952236920444,-0.51524621403081,0.6827363514552489
vowel_periph,0.4041324884752043,0.3650290965906067,0.0,0.585334585835371,spa,asp259,ult,l1_eng,3.5240952236920444,-0.51524621403081,0.7300581931812135
spec_dur,0.3414300134913498,0.21403017490494738,0.1837755782747052,0.487138028251454,cat,auj020,ult,l1_eng,8.466808604978791,4.466165051105459,0.42806034980989477
f0_creak,0.3491017113396958,0.23091939303491293,0.17826367825165873,0.4897743120254763,cat,auj020,ult,l1_eng,8.466808604978791,4.466165051105459,0.46183878606982587
vowel_periph,0.30946827516895437,0.2202179754660044,0.13895910239956033,0.4500909584593516,cat,auj020,ult,l1_eng,8.466808604978791,4.466165051105459,0.4404359509320088
spec_dur,0.3886838768678067,0.13003540721311785,0.29870419775623386,0.47706893329652883,eng,auj020,ult,l1_eng,8.466808604978791,4.466165051105459,0.2600708144262357
f0_creak,0.30492694616683474,0.11133632503456004,0.22165068976826044,0.3822477863520361,eng,auj020,ult,l1_eng,8.466808604978791,4.466165051105459,0.22267265006912007
vowel_periph,0.30638917696535856,0.11512740661391117,0.22512524301113157,0.3828748856551244,eng,auj020,ult,l1_eng,8.466808604978791,4.466165051105459,0.23025481322782235
spec_dur,0.333979623743432,0.18496134359803826,0.20366095552595165,0.44737169083075434,spa,auj020,ult,l1_eng,8.466808604978791,4.466165051105459,0.3699226871960765
f0_creak,0.3529048442677783,0.20111080167395196,0.21052467475556752,0.4834476604108259,spa,auj020,ult,l1_eng,8.466808604978791,4.466165051105459,0.4022216033479039
vowel_periph,0.3131155319887897,0.1960316428286506,0.16176291232984183,0.4393461553302349,spa,auj020,ult,l1_eng,8.466808604978791,4.466165051105459,0.3920632856573012
spec_dur,0.3371800774856554,0.11081483132524066,0.2578841783840252,0.4124574041824671,eng,awm067,ult,mono,,,0.2216296626504813
f0_creak,0.3336241870116017,0.11066732337431244,0.256754428774856,0.41125531846685714,eng,awm067,ult,mono,,,0.22133464674862488
vowel_periph,0.3291957355027428,0.11369400698036411,0.25214711010209484,0.39649440106928224,eng,awm067,ult,mono,,,0.22738801396072822
spec_dur,0.34475240621714803,0.1142967310628447,0.27160606684006283,0.4249451429067361,eng,bsa220,ult,mono,,,0.2285934621256894
f0_creak,0.3351548951019077,0.11250902111831704,0.25854063990993736,0.40898918504484894,eng,bsa220,ult,mono,,,0.22501804223663407
vowel_periph,0.3200926986809442,0.11235088881981767,0.23661530778998652,0.3945217366875405,eng,bsa220,ult,mono,,,0.22470177763963534
spec_dur,0.3115282895493758,0.2506870082240955,0.10586743507120372,0.567649283517282,cat,enp048,ult,l3_eng,-3.2685633391357904,-3.3863506421817453,0.501374016448191
