SubjID,partID,block,trial,file1,filedur,loadtime,status,response,rt
26413a60394e48,ael236,2,illegal_key,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st1,414,30,OK,ponDISS,1304
26413a60394e48,ael236,2,illegal_key,50,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur2,475,50,OK,PONdiss,1021
26413a60394e48,ael236,2,illegal_key,51,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur5,389,20,OK,ponDISS,1088
26413a60394e48,ael236,2,illegal_key,52,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st4,438,30,OK,ponDISS,1131
26413a60394e48,ael236,2,illegal_key,53,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur3,441,20,OK,ponDISS,1613
26413a60394e48,ael236,2,illegal_key,54,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur3,434,40,OK,PONdiss,1064
26413a60394e48,ael236,2,illegal_key,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur2,456,40,OK,PONdiss,892
26413a60394e48,ael236,2,illegal_key,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st5,438,100,OK,PONdiss,860
26413a60394e48,ael236,2,illegal_key,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur1,478,20,OK,PONdiss,1006
26413a60394e48,ael236,2,illegal_key,58,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur2,451,25,OK,PONdiss,931
26413a60394e48,ael236,2,illegal_key,59,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur5,389,55,OK,ponDISS,841
26413a60394e48,ael236,2,illegal_key,60,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur1,485,20,OK,PONdiss,983
26413a60394e48,ael236,2,illegal_key,61,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st1,422,25,OK,ponDISS,991
26413a60394e48,ael236,2,illegal_key,62,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur3,453,25,OK,PONdiss,1262
26413a60394e48,ael236,2,illegal_key,63,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur1,482,40,OK,PONdiss,966
26413a60394e48,ael236,2,illegal_key,64,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur3,434,20,OK,PONdiss,779
26413a60394e48,ael236,2,illegal_key,65,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur1,498,55,OK,PONdiss,920
26413a60394e48,ael236,2,illegal_key,66,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur3,429,30,OK,ponDISS,1109
26413a60394e48,ael236,2,illegal_key,67,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st3,438,40,OK,ponDISS,923
26413a60394e48,ael236,2,illegal_key,68,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur2,460,20,OK,PONdiss,1080
26413a60394e48,ael236,2,illegal_key,69,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur1,478,20,OK,PONdiss,772
26413a60394e48,ael236,2,illegal_key,70,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st2,414,25,OK,ponDISS,1012
26413a60394e48,ael236,2,illegal_key,71,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur5,389,20,OK,ponDISS,1033
26413a60394e48,ael236,2,illegal_key,72,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st1,438,25,OK,ponDISS,1184
26413a60394e48,ael236,2,illegal_key,73,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur4,411,20,OK,ponDISS,908
26413a60394e48,ael236,2,illegal_key,74,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur5,389,55,OK,ponDISS,900
26413a60394e48,ael236,2,illegal_key,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st2,418,25,OK,ponDISS,1254
26413a60394e48,ael236,2,illegal_key,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur1,482,50,OK,PONdiss,1150
26413a60394e48,ael236,2,illegal_key,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st3,418,40,OK,ponDISS,1191
26413a60394e48,ael236,2,illegal_key,3,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st3,422,25,OK,ponDISS,1021
26413a60394e48,ael236,2,illegal_key,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st2,414,35,OK,ponDISS,893
26413a60394e48,ael236,2,illegal_key,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st2,425,25,OK,PONdiss,988
26413a60394e48,ael236,2,illegal_key,6,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur2,456,40,OK,PONdiss,805
26413a60394e48,ael236,2,illegal_key,7,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur4,407,25,OK,ponDISS,1334
26413a60394e48,ael236,2,illegal_key,8,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st2,438,20,OK,ponDISS,1043
26413a60394e48,ael236,2,illegal_key,9,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur5,389,20,OK,ponDISS,959
26413a60394e48,ael236,2,illegal_key,10,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur2,463,30,OK,PONdiss,833
26413a60394e48,ael236,2,illegal_key,11,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur5,389,50,OK,ponDISS,851
26413a60394e48,ael236,2,illegal_key,12,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur5,396,55,OK,ponDISS,1067
26413a60394e48,ael236,2,illegal_key,13,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st1,438,55,OK,PONdiss,986
26413a60394e48,ael236,2,illegal_key,14,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur5,384,30,OK,ponDISS,946
26413a60394e48,ael236,2,illegal_key,15,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur3,434,40,OK,PONdiss,926
26413a60394e48,ael236,2,illegal_key,16,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st4,438,25,OK,PONdiss,1081
26413a60394e48,ael236,2,illegal_key,17,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur2,456,55,OK,PONdiss,1011
26413a60394e48,ael236,2,illegal_key,18,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st5,425,40,OK,PONdiss,945
26413a60394e48,ael236,2,illegal_key,19,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur2,456,25,OK,PONdiss,997
26413a60394e48,ael236,2,illegal_key,20,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur3,441,20,OK,PONdiss,935
26413a60394e48,ael236,2,illegal_key,21,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur5,389,40,OK,ponDISS,908
26413a60394e48,ael236,2,illegal_key,22,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st5,422,25,OK,PONdiss,2149
26413a60394e48,ael236,2,illegal_key,23,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur3,434,25,OK,ponDISS,1200
26413a60394e48,ael236,2,illegal_key,24,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur1,478,25,OK,PONdiss,1008
26413a60394e48,ael236,2,illegal_key,25,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur3,429,20,OK,PONdiss,1287
26413a60394e48,ael236,2,illegal_key,26,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st3,425,20,OK,PONdiss,1160
26413a60394e48,ael236,2,illegal_key,27,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur1,474,45,OK,PONdiss,946
26413a60394e48,ael236,2,illegal_key,28,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st1,425,60,OK,PONdiss,1003
26413a60394e48,ael236,2,illegal_key,29,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st5,418,40,OK,PONdiss,979
26413a60394e48,ael236,2,illegal_key,30,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur5,389,25,OK,ponDISS,868
26413a60394e48,ael236,2,illegal_key,31,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur4,411,40,OK,ponDISS,988
26413a60394e48,ael236,2,illegal_key,32,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur1,478,40,OK,PONdiss,1286
26413a60394e48,ael236,2,illegal_key,33,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur3,434,20,OK,PONdiss,984
26413a60394e48,ael236,2,illegal_key,34,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur1,478,25,OK,PONdiss,1012
26413a60394e48,ael236,2,illegal_key,35,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur1,498,20,OK,PONdiss,875
26413a60394e48,ael236,2,illegal_key,36,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur4,415,40,OK,ponDISS,1067
26413a60394e48,ael236,2,illegal_key,37,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur3,434,30,OK,ponDISS,1049
26413a60394e48,ael236,2,illegal_key,38,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur1,478,25,OK,ponDISS,1022
26413a60394e48,ael236,2,illegal_key,39,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st1,414,20,OK,ponDISS,1258
26413a60394e48,ael236,2,illegal_key,40,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur4,411,20,OK,ponDISS,945
26413a60394e48,ael236,2,illegal_key,41,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur2,475,25,OK,ponDISS,923
26413a60394e48,ael236,2,illegal_key,42,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur4,411,40,OK,ponDISS,1054
26413a60394e48,ael236,2,illegal_key,43,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st1,418,35,OK,ponDISS,1132
26413a60394e48,ael236,2,illegal_key,44,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur5,393,25,OK,ponDISS,1018
26413a60394e48,ael236,2,illegal_key,45,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur2,460,20,OK,PONdiss,1375
26413a60394e48,ael236,2,illegal_key,46,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur4,411,20,OK,ponDISS,1129
26413a60394e48,ael236,2,illegal_key,47,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur5,389,25,OK,ponDISS,871
26413a60394e48,ael236,2,illegal_key,48,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st2,422,20,OK,ponDISS,949
26413a60394e48,ael236,2,illegal_key,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st4,418,20,OK,ponDISS,961
26413a60394e48,ael236,2,illegal_key,50,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur1,478,25,OK,PONdiss,924
26413a60394e48,ael236,2,illegal_key,51,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur4,411,45,OK,ponDISS,1048
26413a60394e48,ael236,2,illegal_key,52,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur2,456,70,OK,PONdiss,907
26413a60394e48,ael236,2,illegal_key,53,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur3,434,20,OK,PONdiss,1208
26413a60394e48,ael236,2,illegal_key,54,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur2,456,35,OK,PONdiss,1048
26413a60394e48,ael236,2,illegal_key,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st4,422,25,OK,ponDISS,1003
26413a60394e48,ael236,2,illegal_key,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur3,453,20,OK,ponDISS,1082
26413a60394e48,ael236,2,illegal_key,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur4,411,20,OK,ponDISS,908
26413a60394e48,ael236,2,illegal_key,58,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur3,438,35,OK,ponDISS,920
26413a60394e48,ael236,2,illegal_key,59,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st4,425,20,OK,PONdiss,1602
26413a60394e48,ael236,2,illegal_key,60,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur5,389,55,OK,ponDISS,952
26413a60394e48,ael236,2,illegal_key,61,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur3,434,25,OK,PONdiss,1272
26413a60394e48,ael236,2,illegal_key,62,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st5,438,20,OK,PONdiss,1296
26413a60394e48,ael236,2,illegal_key,63,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur2,451,25,OK,PONdiss,968
26413a60394e48,ael236,2,illegal_key,64,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur1,485,30,OK,PONdiss,949
26413a60394e48,ael236,2,illegal_key,65,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st4,414,20,OK,ponDISS,1003
26413a60394e48,ael236,2,illegal_key,66,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st1,422,20,OK,ponDISS,1081
26413a60394e48,ael236,2,illegal_key,67,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur4,418,45,OK,PONdiss,1161
26413a60394e48,ael236,2,illegal_key,68,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur5,408,25,OK,ponDISS,1345
26413a60394e48,ael236,2,illegal_key,69,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur4,431,35,OK,ponDISS,1055
26413a60394e48,ael236,2,illegal_key,70,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st3,438,25,OK,PONdiss,1003
26413a60394e48,ael236,2,illegal_key,71,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur1,478,30,OK,PONdiss,1073
26413a60394e48,ael236,2,illegal_key,72,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st3,414,30,OK,ponDISS,1143
26413a60394e48,ael236,2,illegal_key,73,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st5,414,20,OK,ponDISS,978
26413a60394e48,ael236,2,illegal_key,74,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur2,456,25,OK,PONdiss,1034
26418aadd6181f,acj297,2,illegal_key,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/practice_2AFC/convict_stress1_2,429,755,OK,conVICT,1712
26418aadd6181f,acj297,2,illegal_key,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/practice_2AFC/convict_stress1_1,450,715,OK,conVICT,1104
26418aadd6181f,acj297,2,illegal_key,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/practice_2AFC/convict_stress0_1,538,670,OK,CONvict,738
26418aadd6181f,acj297,2,illegal_key,3,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/practice_2AFC/convict_stress0_1,538,0,OK,CONvict,751
26418aadd6181f,acj297,2,illegal_key,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/practice_2AFC/convict_stress1_2,429,5,OK,conVICT,819
26418aadd6181f,acj297,2,illegal_key,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/practice_2AFC/convict_stress0_2,559,690,OK,CONvict,619
26418aadd6181f,acj297,2,illegal_key,0,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur5,396,690,OK,PONdiss,956
26418aadd6181f,acj297,2,illegal_key,1,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur4,411,700,OK,PONdiss,780
26418aadd6181f,acj297,2,illegal_key,2,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st1,425,685,OK,PONdiss,597
26418aadd6181f,acj297,2,illegal_key,3,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur2,456,710,OK,PONdiss,869
26418aadd6181f,acj297,2,illegal_key,4,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur2,475,695,OK,PONdiss,1310
26418aadd6181f,acj297,2,illegal_key,5,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st5_dur1,478,695,OK,ponDISS,1824
26418aadd6181f,acj297,2,illegal_key,6,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur5,384,680,OK,ponDISS,1298
26418aadd6181f,acj297,2,illegal_key,7,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur5,389,680,OK,ponDISS,1599
26418aadd6181f,acj297,2,illegal_key,8,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st4,425,705,OK,PONdiss,585
26418aadd6181f,acj297,2,illegal_key,9,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur3,434,715,OK,PONdiss,2519
26418aadd6181f,acj297,2,illegal_key,10,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st4,414,685,OK,ponDISS,781
26418aadd6181f,acj297,2,illegal_key,11,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur5,389,695,OK,PONdiss,2568
26418aadd6181f,acj297,2,illegal_key,12,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur1,478,670,OK,PONdiss,1120
26418aadd6181f,acj297,2,illegal_key,13,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st1,414,710,OK,ponDISS,1781
26418aadd6181f,acj297,2,illegal_key,14,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur1,478,700,OK,PONdiss,779
26418aadd6181f,acj297,2,illegal_key,15,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur5,393,670,OK,ponDISS,799
26418aadd6181f,acj297,2,illegal_key,16,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur1,474,710,OK,PONdiss,570
26418aadd6181f,acj297,2,illegal_key,17,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur1,485,685,OK,PONdiss,1404
26418aadd6181f,acj297,2,illegal_key,18,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_st3,418,685,unallowed_response,PONdiss,878
26418aadd6181f,acj297,2,illegal_key,19,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur3,453,680,OK,PONdiss,561
26418aadd6181f,acj297,2,illegal_key,20,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st2,425,675,OK,PONdiss,622
26418aadd6181f,acj297,2,illegal_key,21,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur4,411,690,OK,ponDISS,762
26418aadd6181f,acj297,2,illegal_key,22,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur2,456,705,OK,PONdiss,852
26418aadd6181f,acj297,2,illegal_key,23,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st4,438,720,OK,ponDISS,907
26418aadd6181f,acj297,2,illegal_key,24,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur4,431,690,OK,PONdiss,821
26418aadd6181f,acj297,2,illegal_key,25,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur1,478,705,OK,PONdiss,979
26418aadd6181f,acj297,2,illegal_key,26,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur5,408,755,OK,ponDISS,823
26418aadd6181f,acj297,2,illegal_key,27,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st5,425,760,OK,PONdiss,608
26418aadd6181f,acj297,2,illegal_key,28,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur4,407,300,OK,ponDISS,1011
26418aadd6181f,acj297,2,illegal_key,29,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur3,434,690,OK,ponDISS,882
26418aadd6181f,acj297,2,illegal_key,30,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st2_dur3,434,690,slow_response,ponDISS,5522
26418aadd6181f,acj297,2,illegal_key,31,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur5,389,680,OK,PONdiss,721
26418aadd6181f,acj297,2,illegal_key,32,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur3,438,720,OK,PONdiss,581
26418aadd6181f,acj297,2,illegal_key,33,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st2,422,690,OK,PONdiss,1419
26418aadd6181f,acj297,2,illegal_key,34,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur3,441,745,OK,PONdiss,1763
26418aadd6181f,acj297,2,illegal_key,35,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur4,418,680,OK,PONdiss,516
26418aadd6181f,acj297,2,illegal_key,36,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_dur1,498,680,OK,PONdiss,910
26418aadd6181f,acj297,2,illegal_key,37,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st2,414,680,OK,ponDISS,2651
26418aadd6181f,acj297,2,illegal_key,38,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st4,422,685,OK,PONdiss,872
26418aadd6181f,acj297,2,illegal_key,39,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur5,389,735,OK,ponDISS,665
26418aadd6181f,acj297,2,illegal_key,40,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur2,456,690,OK,ponDISS,1008
26418aadd6181f,acj297,2,illegal_key,41,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st3,422,660,OK,ponDISS,1365
26418aadd6181f,acj297,2,illegal_key,42,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur4,411,675,OK,ponDISS,851
26418aadd6181f,acj297,2,illegal_key,43,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st2,438,690,OK,ponDISS,1255
26418aadd6181f,acj297,2,illegal_key,44,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur4,415,715,OK,ponDISS,1317
26418aadd6181f,acj297,2,illegal_key,45,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur3,429,745,OK,PONdiss,754
26418aadd6181f,acj297,2,illegal_key,46,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_st1,422,700,OK,PONdiss,2035
26418aadd6181f,acj297,2,illegal_key,47,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F3_dur1,478,680,OK,PONdiss,1402
26418aadd6181f,acj297,2,illegal_key,48,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st3_dur4,411,675,OK,ponDISS,1066
26418aadd6181f,acj297,2,illegal_key,49,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_dur2,451,685,OK,PONdiss,1111
26418aadd6181f,acj297,2,illegal_key,50,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_st3,425,655,OK,ponDISS,775
26418aadd6181f,acj297,2,illegal_key,51,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st1,438,675,OK,PONdiss,1035
26418aadd6181f,acj297,2,illegal_key,52,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F2_st3,438,675,OK,PONdiss,712
26418aadd6181f,acj297,2,illegal_key,53,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F4_st3,414,700,OK,ponDISS,763
26418aadd6181f,acj297,2,illegal_key,54,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F1_dur2,463,680,OK,PONdiss,559
26418aadd6181f,acj297,2,illegal_key,55,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st4_dur3,434,685,OK,ponDISS,2805
26418aadd6181f,acj297,2,illegal_key,56,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/st1_dur4,411,700,OK,ponDISS,845
26418aadd6181f,acj297,2,illegal_key,57,https://d3uxfe7dw0hhy7.cloudfront.net/annie-helms/new_english/F5_dur2,460,690,OK,PONdiss,773
