Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	
afs116_catala_exp2_e.mat	"i"	75908.852	75984.700	0	0	0	0	0	0	0	0	0	0	0	21.916	6.904	12.891	19.721	24.753	24.288	0.608	0	0	0	0	0	0	0	0	0	0	0	100.364	192.038	96.750	193.183	355.321	988.340	2705.807	3444.091	665.158	2448.245	3229.707	4124.258	
afs116_catala_exp2_e.mat	"a"	76064.700	76235.230	12.060	19.533	15.277	-6.514	-7.875	-4.935	-7.474	4.256	18.573	19.935	16.995	21.752	25.650	9.181	3.663	4.715	6.938	0.265	12.182	20.032	17.279	29.999	24.587	4.663	-7.850	2.754	-17.817	-12.405	7.518	114.794	227.535	218.089	253.080	1211.696	1705.978	3114.151	3946.932	1158.421	1682.069	3402.609	4128.660	
afs116_catala_exp2_e.mat	"i"	88479.310	88535.975	0	0	0	0	0	0	0	0	0	0	0	0	4.491	0	0	0	0	0.166	0	0	0	0	0	0	0	0	0	0	0	114.819	103.529	104.107	207.729	340.116	1022.350	2715.199	4314.570	823.864	2684.593	3168.447	4411.447	
afs116_catala_exp2_e.mat	"a"	88618.100	88748.100	14.062	15.741	-3.081	-5.368	17.372	15.301	-1.679	18.823	19.430	-3.310	-1.239	24.228	16.473	10.797	7.223	9.739	12.514	0.376	14.838	19.291	10.464	16.434	29.303	23.683	-4.452	8.827	-1.596	-14.465	-8.844	112.592	208.488	202.744	206.344	418.492	1200.483	1672.673	3905.113	1133.565	1649.080	3349.855	4425.224	
afs116_catala_exp2_f.mat	"i"	4100.000	4210.000	15.609	17.016	15.562	-10.393	4.179	31.134	-1.407	1.454	26.003	11.430	-15.524	23.351	3.618	12.512	19.164	25.818	25.308	0.005	16.758	22.662	19.176	8.477	14.190	2.403	-5.904	3.486	8.280	2.568	14.355	116.206	109.708	108.364	216.806	344.796	1067.247	3391.669	4398.965	966.463	3383.611	4456.396	0	
afs116_catala_exp2_f.mat	"a"	4330.000	4550.660	12.753	3.685	9.508	-12.101	3.554	9.858	9.068	-5.823	24.854	9.199	2.895	22.369	3.254	30.583	32.170	35.642	39.592	0.026	15.926	10.567	8.548	9.702	14.695	-4.278	5.360	2.019	6.224	1.232	20.204	270.636	290.865	275.465	289.409	600.647	1662.612	3487.724	4433.498	867.430	1611.787	3528.903	4524.884	
afs116_catala_exp2_f.mat	"i"	16488.342	16572.300	15.084	14.895	14.827	-8.563	8.479	20.730	0.188	0.068	23.646	6.605	-5.646	22.903	3.519	9.851	16.630	23.188	23.225	0.000	16.346	21.278	16.588	8.749	17.341	0.319	-4.932	4.690	7.597	-0.995	16.026	110.901	102.800	102.913	205.440	320.490	1024.640	2760.635	4351.933	927.905	2974.288	4306.547	4431.832	
afs116_catala_exp2_f.mat	"a"	16685.475	16927.016	9.500	17.932	3.497	-11.516	9.686	13.299	-8.432	14.435	21.016	-0.186	-3.798	22.238	13.577	15.341	9.354	10.315	12.895	0.155	9.985	20.047	14.709	14.058	25.977	6.177	-10.062	5.339	-4.073	-15.992	3.808	118.961	227.082	239.766	241.462	661.375	1413.428	2953.089	4381.544	1060.178	1623.729	3414.649	4441.189	
afs116_catala_exp2_f.mat	"i"	26251.731	26314.300	0	0	0	0	0	0	0	0	0	0	0	0	2.804	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	114.791	103.336	103.572	205.830	311.411	1044.201	2650.647	4303.885	1031.924	2649.863	4300.365	0	
afs116_catala_exp2_f.mat	"a"	26390.402	26619.839	9.098	17.340	2.054	-12.915	10.599	8.291	-8.242	15.286	22.013	-1.501	0.808	23.162	11.987	17.355	12.414	13.854	16.084	0.175	9.685	19.944	14.142	11.414	26.183	23.207	-10.259	5.802	-1.730	-16.499	-13.523	117.709	202.535	229.295	221.920	510.718	1252.511	1711.652	3524.382	1051.787	1585.157	3385.348	4331.750	
afs116_catala_exp2_f.mat	"i"	44532.831	44608.023	11.240	11.479	11.294	-6.124	5.290	18.064	-0.239	0.185	17.364	5.950	-6.824	22.018	1.727	25.599	33.265	40.247	40.843	0.000	16.112	16.634	5.899	9.750	12.617	-4.136	-0.522	10.735	6.362	3.495	20.248	209.825	208.390	104.542	207.833	337.075	1028.380	2655.867	4352.852	947.853	2844.799	4377.150	0	
afs116_catala_exp2_f.mat	"a"	44696.053	44858.358	14.574	16.920	6.658	-9.566	8.480	7.575	-2.346	10.262	24.140	6.095	6.999	23.414	13.324	17.804	13.735	14.593	16.802	0.080	15.019	18.819	17.018	16.300	26.770	23.358	-3.801	1.801	-1.282	-11.751	-8.339	115.615	221.534	221.972	224.453	603.128	1263.331	1786.217	3687.359	1034.177	1616.143	3221.943	4373.513	
afs116_catala_exp2_f.mat	"i"	72231.900	72316.818	15.318	15.495	12.481	-7.183	6.653	21.014	-0.177	3.014	22.501	8.665	-5.695	21.787	3.801	10.623	14.667	20.365	22.462	0.434	16.412	20.805	16.731	11.709	16.417	1.696	-4.393	4.074	4.703	-0.005	14.716	113.890	105.408	105.946	211.180	347.756	1087.578	2691.027	4371.157	830.302	1769.873	3271.866	4371.855	
afs116_catala_exp2_f.mat	"a"	72401.900	72601.900	11.125	2.993	12.826	-10.198	7.170	2.888	8.132	-9.834	21.323	3.955	8.237	22.581	8.471	30.092	23.030	25.847	28.763	0.202	13.124	10.782	17.132	13.335	23.362	20.136	2.342	-6.351	-0.211	-10.238	-7.012	231.377	195.159	225.239	214.114	565.520	1282.204	1709.304	4039.770	1071.779	1534.945	3417.222	4408.930	
afs116_catala_exp2_f.mat	"i"	80918.867	80976.828	0	0	0	0	0	0	0	0	0	0	0	0	3.833	0	0	0	0	0.000	0	0	0	0	0	0	0	0	0	0	0	107.789	208.744	104.923	207.946	337.012	1042.821	2631.258	3529.951	851.411	2104.786	3694.486	4315.496	
afs116_catala_exp2_f.mat	"a"	81055.789	81270.831	16.256	17.544	0.149	-12.894	14.618	11.163	-1.288	17.395	29.149	1.638	5.092	24.581	22.072	13.676	9.135	11.136	13.573	0.245	16.851	20.202	14.509	11.452	30.504	25.852	-3.352	5.694	5.399	-13.653	-9.001	116.521	220.402	215.419	222.819	471.220	1196.250	1627.353	3503.440	1074.435	1573.500	3321.490	4331.075	
afs116_catala_exp2_f.mat	"i"	102261.791	102334.500	12.539	11.144	10.184	-3.955	1.933	16.640	1.396	0.959	16.495	10.607	-4.101	21.266	2.112	25.392	32.904	39.188	39.230	0.684	16.827	18.696	5.780	12.709	10.184	-4.571	-1.868	12.916	4.118	6.644	21.398	205.831	204.957	102.743	204.909	344.865	1010.757	2759.440	4348.754	851.570	2636.307	4094.010	4352.618	
afs116_catala_exp2_f.mat	"a"	102414.500	102645.169	16.390	19.435	9.208	-7.104	-0.623	3.195	-3.045	10.227	23.494	17.013	13.194	22.007	21.583	13.510	6.514	8.245	10.790	0.062	16.659	20.564	14.641	25.376	27.125	14.559	-3.904	5.923	-8.717	-10.466	2.101	122.732	238.748	239.775	240.737	920.586	1408.438	2620.268	3934.515	1066.332	1576.803	3451.844	4445.398	
afs116_catala_exp2_g.mat	"i"	3067.977	3170.000	13.872	16.803	13.235	-7.177	5.932	25.904	-2.931	3.568	21.049	7.940	-12.032	22.563	4.086	14.306	22.419	28.699	28.748	0.000	14.911	21.775	18.667	11.843	16.410	-1.580	-6.864	3.108	3.069	-1.498	16.491	110.029	101.767	101.895	203.620	343.076	1030.176	3261.954	4301.467	947.699	3211.578	4308.227	0	
afs116_catala_exp2_g.mat	"a"	3263.656	3523.964	15.128	15.259	-0.776	-8.162	14.291	11.985	-0.131	16.035	23.290	0.837	3.143	24.834	11.785	12.536	9.804	11.697	14.341	0.306	15.834	18.460	10.946	14.565	27.840	22.121	-2.626	7.514	1.268	-12.006	-6.287	113.592	212.704	165.467	238.103	495.575	1231.464	1801.852	3385.030	1057.506	1619.924	3272.550	4390.971	
afs116_catala_exp2_g.mat	"i"	9983.912	10056.300	0	0	0	0	0	0	0	0	0	0	0	0	2.356	0	0	0	0	0.735	0	0	0	0	0	0	0	0	0	0	0	201.854	201.479	101.011	202.772	346.708	1009.264	2775.766	4278.880	928.350	3035.339	4224.265	0	
afs116_catala_exp2_g.mat	"a"	10145.735	10326.300	16.327	15.548	-4.040	-8.673	15.240	13.272	0.778	19.589	25.000	1.087	3.055	23.248	15.261	10.059	5.454	6.847	9.409	0.354	17.047	18.824	10.203	13.878	28.357	22.155	-1.777	8.622	3.169	-11.310	-5.107	113.867	213.241	210.337	211.037	437.468	1186.752	1684.970	3175.077	1077.533	1631.297	3204.036	4448.199	
afs116_catala_exp2_g.mat	"i"	49607.000	49977.000	11.192	6.695	9.689	-1.123	3.526	20.272	4.497	-2.995	12.315	7.666	-9.080	25.179	1.632	43.075	45.033	50.943	48.401	0.851	14.887	17.662	5.663	16.661	12.617	-0.878	-2.775	11.999	-1.774	2.269	15.765	204.918	204.761	204.940	204.548	357.439	1048.584	2704.345	4222.114	938.844	2738.212	4287.407	4465.123	
afs116_catala_exp2_g.mat	"a"	50137.000	50366.945	11.194	2.083	13.561	-12.721	7.295	4.637	9.111	-11.478	23.915	3.898	6.557	23.799	8.076	39.175	30.628	32.860	34.701	0.118	13.624	11.364	17.343	10.337	22.781	20.543	2.260	-5.980	3.287	-9.157	-6.919	246.826	247.963	242.712	244.138	553.337	1216.707	1604.061	3622.836	1050.825	1549.557	3492.800	4470.018	
afs116_english_exp2_a.mat	"pen"	3779.399	3884.027	6.296	1.219	8.085	-2.052	3.712	-4.108	5.077	-6.866	8.348	2.584	10.405	17.170	2.460	16.175	22.696	25.153	24.031	0.288	8.656	17.057	1.054	17.696	3.384	-1.551	-8.401	16.003	-9.040	5.272	10.207	205.468	116.729	121.215	198.083	435.025	2332.100	2860.551	4362.731	498.944	2476.699	3519.908	4560.834	
afs116_english_exp2_a.mat	"ult"	4187.703	4294.883	7.938	9.445	-1.959	-6.701	-13.563	-7.619	-1.508	11.404	14.639	21.501	15.557	16.550	4.030	11.547	8.890	11.837	16.378	0.275	8.569	12.201	19.331	19.502	3.514	1.438	-3.633	-7.130	-10.934	5.054	7.131	186.631	52.898	89.254	281.378	768.888	1790.038	2576.350	4374.308	800.902	2312.081	2885.035	4480.751	
afs116_english_exp2_a.mat	"pen"	17696.652	17743.200	0	0	0	0	0	0	0	0	0	0	0	0	1.785	0	0	0	0	0.551	0	0	0	0	0	0	0	0	0	0	0	212.358	149.635	209.185	207.731	471.936	1785.465	2669.690	4389.118	582.427	2269.101	3210.954	4559.337	
afs116_english_exp2_a.mat	"ult"	17852.263	18073.200	9.224	9.025	9.823	-7.328	-3.289	0.287	0.199	-0.798	16.552	12.513	8.937	16.932	2.976	15.743	13.999	18.237	22.173	0.278	10.703	17.882	16.394	15.896	8.532	-0.168	-7.180	1.488	-5.193	2.170	10.870	192.531	130.898	132.698	346.010	561.344	1762.545	2644.004	4161.772	719.474	1843.727	2814.265	4541.033	
afs116_english_exp2_a.mat	"pen"	34989.820	35026.380	0	0	0	0	0	0	0	0	0	0	0	0	2.216	0	0	0	0	0.415	0	0	0	0	0	0	0	0	0	0	0	230.114	230.937	234.459	232.755	458.217	1863.020	2478.292	3875.743	545.194	2029.459	2761.469	4268.804	
afs116_english_exp2_a.mat	"ult"	35137.818	35267.993	10.503	12.781	4.026	-3.706	-7.874	-3.193	-2.278	8.755	14.209	18.377	13.696	21.989	4.201	23.920	24.670	25.891	28.276	0.456	11.471	17.695	19.112	20.864	5.350	3.391	-6.224	-1.417	-9.392	6.121	8.080	196.401	182.655	196.688	292.192	693.124	1858.680	2581.742	4154.312	692.636	2133.629	2815.872	4542.453	
afs116_english_exp2_a.mat	"pen"	42599.817	42684.116	6.729	9.592	2.641	-8.073	-10.910	-0.518	-2.863	6.951	14.802	17.639	7.247	20.652	3.804	20.750	21.058	25.617	28.528	0.380	7.790	14.858	12.929	16.029	2.981	-1.698	-7.067	1.929	-8.239	4.809	9.488	190.592	146.721	190.101	257.357	619.754	1608.944	2743.042	3956.580	723.456	1965.123	3135.300	4374.262	
afs116_english_exp2_a.mat	"ult"	42791.405	42863.200	4.169	0.505	5.354	-9.546	-8.375	1.318	3.664	-4.849	13.714	12.543	2.851	19.021	2.104	23.779	29.301	30.617	29.804	0.574	6.328	13.349	-0.156	10.901	-5.904	0.351	-7.020	13.505	-4.573	12.232	5.977	201.740	171.704	203.353	219.234	449.014	2062.494	2772.892	3696.778	503.176	2579.761	3234.280	4452.975	
afs116_english_exp2_a.mat	"pen"	49237.200	49429.668	3.156	2.700	-5.282	-13.690	-11.196	-10.117	0.456	7.982	16.847	14.353	13.274	15.848	2.289	11.437	5.644	12.052	19.070	0.345	3.773	5.344	12.188	15.517	13.457	-4.970	-1.571	-6.844	-11.744	-9.684	8.743	180.718	99.645	223.499	181.831	796.530	1302.729	2370.052	3711.732	920.116	1481.909	2804.503	4539.589	
afs116_english_exp2_a.mat	"ult"	49560.263	49631.496	0	0	0	0	0	0	0	0	0	0	0	0	1.678	0	0	0	0	0.556	0	0	0	0	0	0	0	0	0	0	0	190.222	165.802	201.238	211.942	452.487	2131.422	2708.573	3741.989	514.785	2391.230	3185.914	4523.107	
afs116_english_exp2_a.mat	"pen"	56168.325	56241.200	0	0	0	0	0	0	0	0	0	0	0	0	4.236	0	0	0	0	0.373	0	0	0	0	0	0	0	0	0	0	0	210.880	208.877	208.647	232.002	533.654	1663.250	2952.578	4261.828	571.725	1934.275	3558.578	4605.498	
afs116_english_exp2_a.mat	"ult"	56350.570	56531.200	8.148	7.303	6.406	-7.046	-10.658	3.209	0.845	0.897	15.194	18.806	4.940	22.109	2.708	32.173	29.267	37.682	39.145	0.556	9.651	15.538	11.747	16.840	5.593	-9.447	-5.887	3.792	-7.189	4.058	19.098	204.908	121.366	204.392	196.186	570.679	1241.063	2940.410	4033.170	729.493	1862.532	3725.017	4551.145	
afs116_english_exp2_a.mat	"pen"	64637.633	64669.200	0	0	0	0	0	0	0	0	0	0	0	0	1.670	0	0	0	0	0.535	0	0	0	0	0	0	0	0	0	0	0	192.940	194.791	197.975	197.148	410.983	1333.266	3654.602	4416.210	494.588	1422.400	3528.882	4456.686	
afs116_english_exp2_a.mat	"ult"	64809.563	64872.721	0	0	0	0	0	0	0	0	0	0	0	0	3.645	0	0	0	0	0.581	0	0	0	0	0	0	0	0	0	0	0	197.438	179.028	196.418	190.015	436.087	793.165	1504.945	4361.226	671.545	1357.875	4293.803	0	
afs116_english_exp2_a.mat	"pen"	70671.299	70716.511	0	0	0	0	0	0	0	0	0	0	0	0	2.480	0	0	0	0	0.411	0	0	0	0	0	0	0	0	0	0	0	213.026	178.044	213.886	192.711	417.998	1946.137	2778.355	4406.656	589.910	2105.513	3498.457	4555.251	
afs116_english_exp2_a.mat	"ult"	70861.568	70931.200	0	0	0	0	0	0	0	0	0	0	0	0	5.622	0	0	0	0	0.396	0	0	0	0	0	0	0	0	0	0	0	188.919	187.184	185.724	289.668	766.146	1576.435	2307.177	3754.110	830.295	1809.399	2695.416	4132.788	
afs116_english_exp2_a.mat	"pen"	79579.559	79662.445	9.325	11.193	4.980	-4.421	-7.181	-4.997	-1.868	6.213	13.746	16.507	14.322	16.575	4.442	11.273	10.788	13.161	17.070	0.370	10.427	17.017	15.222	19.495	5.254	-2.006	-6.590	1.795	-9.068	5.173	12.433	194.671	193.640	63.749	307.943	664.867	1804.130	2730.482	4240.070	704.799	1953.354	3058.385	4455.172	
afs116_english_exp2_a.mat	"ult"	79753.351	79818.857	0	0	0	0	0	0	0	0	0	0	0	0	1.853	0	0	0	0	0.225	0	0	0	0	0	0	0	0	0	0	0	179.935	51.910	81.123	173.675	505.220	1734.328	2272.145	3672.983	600.314	2019.989	3338.193	4324.510	
afs116_english_exp2_a.mat	"pen"	86119.294	86227.200	9.091	9.846	-1.556	-14.980	-7.601	-10.759	-0.755	11.403	24.071	16.692	19.849	16.275	2.198	15.592	12.273	18.632	23.589	0.225	9.929	13.611	14.072	12.251	13.562	-12.270	-3.682	-0.461	-2.322	-3.632	22.199	196.915	194.588	144.862	342.646	734.753	1373.324	2823.788	3881.084	788.664	1387.428	3583.863	4969.793	
afs116_english_exp2_a.mat	"ult"	86446.102	86537.200	3.482	5.809	-3.808	-16.588	-10.051	-9.120	-2.328	9.617	20.070	13.533	12.602	17.574	2.161	15.325	11.971	13.067	18.988	0.371	4.035	8.244	8.104	10.567	8.803	-0.459	-4.209	0.141	-6.533	-4.769	4.494	152.327	91.046	96.576	152.056	718.156	1651.084	2462.384	3974.084	962.580	1689.473	2641.890	4985.945	
afs116_english_exp2_a.mat	"pen"	99864.138	99978.478	10.569	6.041	13.270	-9.303	3.432	-2.666	4.527	-7.229	19.872	7.136	13.234	21.607	3.493	30.330	25.846	28.406	33.145	0.339	13.015	14.065	14.349	12.569	15.772	-4.711	-1.049	-0.284	0.446	-2.757	17.726	211.033	209.633	214.327	239.874	514.614	1459.740	2445.223	3795.840	1035.450	1698.171	3620.365	4320.495	
afs116_english_exp2_a.mat	"ult"	100118.896	100251.290	7.758	7.006	9.216	-5.007	-2.975	-9.167	0.752	-2.210	12.764	10.732	16.924	18.937	1.663	23.407	25.203	28.747	35.203	0.640	9.665	18.489	6.567	16.053	6.463	4.153	-8.824	11.922	-6.388	3.202	5.512	185.782	161.764	81.208	197.657	447.086	1455.446	1781.383	3636.869	586.488	1630.858	3902.464	4674.807	
afs116_english_exp2_b.mat	"pen"	3060.000	3163.286	9.701	3.478	4.708	-4.349	-1.963	0.169	6.222	-1.230	14.050	11.664	9.532	20.356	4.384	29.500	32.365	38.745	42.619	0.650	12.332	19.246	13.886	19.221	16.396	-10.425	-6.914	5.360	-6.889	-4.064	22.757	202.016	196.486	206.534	208.105	471.673	785.262	1960.502	3747.284	647.836	1719.113	3964.602	5126.829	
afs116_english_exp2_b.mat	"ult"	3373.714	3542.924	9.137	7.756	11.784	-1.985	3.888	-4.504	1.381	-4.028	11.122	5.249	13.642	20.825	2.197	26.966	31.347	30.422	31.721	0.630	11.005	19.775	7.333	18.509	6.981	4.110	-8.771	12.442	-7.504	4.024	6.895	188.967	188.725	192.988	192.626	446.751	2005.189	2354.938	3664.926	539.282	2116.427	3236.020	4257.699	
afs116_english_exp2_b.mat	"pen"	13789.600	13849.600	0	0	0	0	0	0	0	0	0	0	0	0	3.787	0	0	0	0	0.563	0	0	0	0	0	0	0	0	0	0	0	204.767	204.465	205.788	204.810	423.818	1899.995	2608.371	3701.492	492.492	2097.447	3503.622	4355.752	
afs116_english_exp2_b.mat	"ultimate"	13953.449	14189.600	11.647	10.007	12.150	-2.514	1.749	-1.876	1.640	-2.143	14.161	9.898	13.522	24.806	3.535	38.662	40.279	39.723	39.104	0.558	13.310	20.694	12.811	19.141	7.081	1.222	-7.384	7.883	-5.831	6.229	12.088	195.473	195.635	195.863	253.119	516.672	2078.280	2768.099	3767.073	582.613	2201.363	3442.197	4555.929	
afs116_english_exp2_b.mat	"pen"	19769.600	19853.581	14.588	5.822	-8.887	-11.832	-12.577	-5.797	8.766	14.709	26.420	27.165	20.385	18.478	2.955	27.384	24.762	29.040	34.463	0.000	16.065	12.900	-1.486	13.427	4.630	-16.300	3.164	14.386	2.637	11.435	32.365	255.189	252.912	259.284	260.145	684.981	1620.785	3546.211	4498.010	724.011	1583.560	3804.524	0	
afs116_english_exp2_b.mat	"ult"	19924.576	20014.536	11.204	4.451	7.901	-4.698	-0.919	-4.246	6.753	-3.450	15.902	12.123	15.449	23.624	1.784	33.380	35.748	37.215	39.527	0.193	14.298	16.828	1.183	15.194	3.917	-5.779	-2.530	15.645	-0.896	10.381	20.077	233.496	221.582	236.182	236.709	499.899	1939.610	2715.166	4036.223	582.229	1989.763	3365.654	4416.780	
afs116_english_exp2_b.mat	"pen"	27046.500	27149.528	5.185	-1.050	7.090	-3.787	-0.189	0.349	6.235	-8.140	8.971	5.373	4.835	19.613	2.364	21.428	28.899	30.005	31.322	0.344	8.206	14.621	-1.933	14.961	0.240	-11.891	-6.415	16.554	-6.755	7.966	20.096	211.363	143.453	198.106	222.518	405.889	2144.424	3431.322	4352.608	765.668	2445.858	3854.448	4651.302	
afs116_english_exp2_b.mat	"ult"	27411.513	27578.320	7.443	10.909	0.476	-5.036	-4.875	-5.545	-3.466	10.433	12.479	12.318	12.988	16.360	3.182	12.241	11.128	13.107	16.850	0.279	8.366	15.402	16.095	19.415	7.858	-0.295	-7.036	-0.694	-11.050	0.508	8.661	184.350	76.130	107.822	280.093	615.886	1927.428	2699.206	3821.667	671.546	2039.972	3154.524	4241.341	
afs116_english_exp2_b.mat	"pen"	34127.021	34181.277	0	0	0	0	0	0	0	0	0	0	0	0	0.881	0	0	0	0	0.255	0	0	0	0	0	0	0	0	0	0	0	208.676	187.354	209.321	179.834	308.953	1990.817	2832.753	3796.972	619.323	2250.180	3632.809	4973.335	
afs116_english_exp2_b.mat	"ult"	34263.745	34349.831	8.295	9.150	10.154	-6.314	0.051	-5.317	-0.855	-1.005	14.610	8.244	13.612	19.719	2.191	25.409	28.566	27.194	28.439	0.785	9.833	17.575	9.178	15.021	5.728	-0.365	-7.742	8.397	-5.188	4.106	10.199	183.889	183.902	187.853	187.397	496.926	2009.777	2550.584	3755.611	587.917	2094.963	3363.707	4312.793	
afs116_english_exp2_b.mat	"pen"	39823.052	39905.333	9.428	1.897	6.789	-0.218	-1.260	1.162	7.531	-4.893	9.646	10.688	8.266	20.095	2.777	25.103	30.473	33.080	35.423	0.477	12.137	18.748	-0.971	18.761	2.174	-8.381	-6.611	19.719	-6.623	9.964	20.519	202.595	200.055	202.069	190.465	399.226	1797.265	2833.444	4194.949	533.201	2027.297	3659.780	4620.957	
afs116_english_exp2_b.mat	"ult"	39996.197	40133.501	8.561	7.388	10.500	-3.997	0.106	-4.065	1.173	-3.112	12.558	8.455	12.626	19.727	2.047	26.409	28.132	28.260	32.134	0.645	10.477	19.115	6.854	16.823	7.358	4.575	-8.638	12.261	-6.346	3.119	5.902	190.671	152.028	192.494	186.897	439.685	1692.092	2154.262	3718.225	617.458	1873.078	3728.746	4446.211	
afs116_english_exp2_b.mat	"pen"	48171.822	48242.067	0	0	0	0	0	0	0	0	0	0	0	0	4.940	0	0	0	0	0.319	0	0	0	0	0	0	0	0	0	0	0	199.354	200.461	200.012	361.011	797.482	1621.065	2361.539	3720.983	897.346	1817.593	2668.914	4284.644	
afs116_english_exp2_b.mat	"ult"	48370.279	48471.213	8.750	7.436	9.854	-3.739	-0.123	-3.091	1.314	-2.418	12.489	8.872	11.841	18.637	2.458	19.248	23.684	24.398	26.347	0.544	10.525	18.557	6.958	17.264	4.412	-2.369	-8.032	11.599	-6.739	6.113	12.894	194.631	194.949	200.448	222.796	473.013	2066.146	2705.976	3986.756	546.000	2185.114	3528.991	4454.577	
afs116_english_exp2_b.mat	"pen"	51170.534	51259.600	-0.035	0.601	-0.665	-11.678	-11.113	-10.718	-0.636	1.265	11.643	11.078	10.683	18.608	2.809	9.112	4.558	6.757	13.243	0.321	0.479	2.811	6.807	15.650	8.103	-0.036	-2.332	-3.997	-15.171	-7.625	0.515	132.821	0.000	92.460	209.314	701.209	1574.319	2293.641	3658.138	888.937	1835.265	2846.509	4077.046	
afs116_english_exp2_b.mat	"ult"	51336.650	51411.996	0	0	0	0	0	0	0	0	0	0	0	18.613	1.061	11.335	16.170	16.886	18.358	0.194	0	0	0	0	0	0	0	0	0	0	0	112.528	0.000	0	118.159	491.256	2053.599	2717.177	3692.191	731.625	2333.236	3474.933	4358.138	
afs116_english_exp2_b.mat	"pen"	63276.242	63373.600	8.452	9.150	0.736	-14.607	-6.103	-15.485	-0.698	8.414	23.058	14.555	23.937	20.279	1.852	29.528	27.236	31.676	36.936	0.321	9.318	13.066	14.693	11.993	14.204	-9.003	-3.748	-1.626	-2.674	-4.886	18.321	188.702	166.798	190.410	287.982	679.810	1319.155	2169.387	3932.717	834.233	1392.087	3315.546	4579.417	
afs116_english_exp2_b.mat	"ult"	63508.047	63715.872	8.507	9.718	0.417	-5.372	-3.434	-6.041	-1.211	9.302	13.878	11.941	14.547	24.347	2.569	42.483	40.989	40.579	42.382	0.412	9.456	14.759	18.234	19.522	11.467	0.256	-5.303	-3.475	-10.067	-2.011	9.200	184.723	184.874	185.310	283.327	621.627	1768.442	2499.365	3797.462	734.918	1842.132	2861.855	4555.197	
afs116_english_exp2_b.mat	"pen"	71313.726	71376.796	0	0	0	0	0	0	0	0	0	0	0	0	3.077	0	0	0	0	0.427	0	0	0	0	0	0	0	0	0	0	0	201.140	198.834	199.129	184.491	511.495	1205.793	2749.608	3669.918	621.990	1188.139	3488.030	4758.342	
afs116_english_exp2_b.mat	"ult"	71450.929	71556.045	9.026	12.039	8.838	-6.161	1.095	-0.554	-3.013	3.201	15.187	7.931	9.580	24.500	3.961	35.968	33.873	38.780	40.717	0.650	10.149	17.620	17.905	18.272	17.887	-6.108	-7.470	-0.285	-8.123	-7.738	16.258	182.914	183.614	184.851	184.058	584.983	1298.438	2578.598	3653.180	679.711	1306.477	3303.692	4422.387	
afs116_english_exp2_b.mat	"pen"	78321.637	78394.647	2.294	-1.098	4.665	-7.224	-2.796	-7.721	3.393	-5.763	9.519	5.090	10.016	16.446	1.481	16.148	22.658	23.738	25.182	0.430	4.461	13.620	-1.439	12.548	-1.279	-7.013	-9.158	15.059	-8.087	5.741	11.474	197.434	106.816	198.589	202.042	440.214	2145.560	2755.520	3753.973	633.729	2378.797	3531.742	4407.208	
afs116_english_exp2_b.mat	"ult"	78570.822	78640.658	0	0	0	0	0	0	0	0	0	0	0	0	2.374	0	0	0	0	0.424	0	0	0	0	0	0	0	0	0	0	0	186.556	174.340	193.912	178.235	440.943	743.795	1488.214	3906.922	674.916	1457.974	4114.241	0	
afs116_english_exp2_b.mat	"pen"	87721.526	87752.596	0	0	0	0	0	0	0	0	0	0	0	0	2.680	0	0	0	0	0.377	0	0	0	0	0	0	0	0	0	0	0	186.654	185.946	186.737	350.381	727.136	1661.428	2447.801	3782.804	771.094	1991.022	2506.026	4162.170	
afs116_english_exp2_b.mat	"ult"	87948.904	88149.600	5.982	1.684	6.301	0.572	-2.376	-6.196	4.299	-4.617	5.411	8.358	12.179	19.778	1.025	21.871	34.920	40.540	39.420	0.272	8.507	18.144	-2.444	18.093	-8.294	-11.867	-9.638	20.588	-9.586	16.801	20.374	181.934	143.711	184.463	298.313	377.202	2636.550	3390.465	4369.504	396.062	2728.363	3841.427	4546.777	
afs116_english_exp2_b.mat	"pen"	94103.600	94222.279	4.960	6.822	-1.166	-13.714	-4.210	-10.107	-1.862	7.989	18.674	9.170	15.067	15.262	1.692	11.207	8.291	11.353	18.119	0.212	6.160	10.318	11.414	11.147	12.672	-6.462	-4.157	-1.096	-4.986	-6.511	12.622	184.365	25.749	61.696	266.149	640.213	1503.162	2392.454	3797.225	1016.213	1572.914	3002.404	4340.841	
afs116_english_exp2_b.mat	"ult"	94393.421	94453.600	0	0	0	0	0	0	0	0	0	0	0	0	1.993	0	0	0	0	0.329	0	0	0	0	0	0	0	0	0	0	0	126.733	89.202	88.832	157.954	769.049	1697.259	2131.607	3632.135	864.536	1898.830	3253.195	3920.259	
