Filename	Label	seg_Start	seg_End	H1c_mean	H2c_mean	H4c_mean	A1c_mean	A2c_mean	A3c_mean	H2Kc_mean	H1H2c_mean	H2H4c_mean	H1A1c_mean	H1A2c_mean	H1A3c_mean	H42Kc_mean	H2KH5Kc_mean	CPP_mean	Energy_mean	HNR05_mean	HNR15_mean	HNR25_mean	HNR35_mean	SHR_mean	H1u_mean	H2u_mean	H4u_mean	A1u_mean	A2u_mean	A3u_mean	H2Ku_mean	H5Ku_mean	H1H2u_mean	H2H4u_mean	H1A1u_mean	H1A2u_mean	H1A3u_mean	H42Ku_mean	H2KH5Ku_mean	strF0_mean	sF0_mean	pF0_mean	shrF0_mean	oF0_mean	sF1_mean	sF2_mean	sF3_mean	sF4_mean	pF1_mean	pF2_mean	pF3_mean	pF4_mean	oF1_mean	oF2_mean	oF3_mean	oF4_mean	sB1_mean	sB2_mean	sB3_mean	sB4_mean	pB1_mean	pB2_mean	pB3_mean	pB4_mean	oB1_mean	oB2_mean	oB3_mean	oB4_mean	epoch_mean	
lrv099_catala_exp2_b.mat	"i"	11245.000	11298.491	18.891	5.499	-5.463	-13.255	-14.590	-14.666	-17.325	13.393	10.962	32.146	33.481	33.558	11.862	4.274	25.525	2.131	33.687	43.825	46.866	46.581	0.000	20.066	11.399	-0.718	9.679	-7.321	-9.332	-13.697	-21.599	8.667	12.117	10.387	27.387	29.398	12.979	8.493	202.848	202.843	202.582	203.620	0	658.334	2309.257	2964.356	3750.745	407.155	2502.787	3501.787	4482.426	0	0	0	0	195.645	145.661	249.750	248.846	187.739	433.182	675.599	1317.551	0	0	0	0	0.204	
lrv099_catala_exp2_b.mat	"a"	11338.033	11405.000	16.195	4.280	-12.861	-21.674	-22.568	-10.877	-17.983	11.915	17.141	37.869	38.763	27.071	5.123	2.660	25.314	0.813	33.025	39.420	42.773	43.406	0.000	16.805	6.933	6.141	5.424	-4.441	-8.865	-9.330	-20.644	9.872	0.792	11.381	21.246	25.669	15.471	12.611	196.227	195.762	196.395	196.050	0	875.313	1783.136	3100.647	4140.754	884.472	2287.522	3895.224	4681.735	0	0	0	0	330.533	270.465	167.877	414.720	713.555	1270.920	697.407	428.632	0	0	0	0	0.206	
lrv099_catala_exp2_b.mat	"i"	24805.703	24833.000	21.184	6.087	-19.028	-22.438	-20.883	-15.662	-21.609	15.097	25.115	43.621	42.066	36.845	2.581	-0.043	25.001	2.560	29.504	38.863	41.765	43.485	0.000	21.873	9.130	3.798	3.712	-5.329	-7.934	-6.748	-21.566	12.743	5.333	18.161	27.202	29.807	10.546	15.207	205.684	204.862	206.919	204.637	0	796.807	2067.910	2965.476	3626.862	411.624	2180.735	3430.022	4748.618	0	0	0	0	321.761	131.411	262.543	194.839	405.509	526.396	294.919	717.627	0	0	0	0	0.214	
lrv099_catala_exp2_b.mat	"a"	24863.000	24933.000	16.398	6.608	-7.911	-12.528	-13.197	-11.433	-14.922	9.791	14.519	28.926	29.596	27.831	7.011	-4.258	27.944	1.401	40.286	43.110	45.781	47.012	0.000	17.110	9.794	12.379	13.267	2.636	-7.722	-4.656	-10.664	7.315	-2.585	3.843	14.474	24.832	17.036	8.506	192.461	191.568	193.346	192.761	0	731.175	1775.974	2832.338	4089.505	715.095	1911.881	3813.635	4945.812	0	0	0	0	233.181	296.584	545.716	633.737	284.358	493.084	1207.120	396.954	0	0	0	0	0.197	
lrv099_catala_exp2_b.mat	"i"	30177.000	30222.744	22.261	3.609	-12.158	-19.318	-17.391	-14.417	-17.382	18.652	15.767	41.579	39.652	36.678	5.224	3.639	26.314	2.805	40.734	48.414	51.332	51.498	0.000	23.106	7.499	-1.830	4.877	-7.805	-7.998	-12.698	-21.021	15.607	9.329	18.229	30.911	31.104	10.868	8.544	200.609	200.561	202.151	202.973	0	683.925	2322.490	3048.030	3788.639	304.353	2601.886	3548.708	4325.918	0	0	0	0	196.379	109.172	170.645	305.682	244.735	538.214	606.642	1972.648	0	0	0	0	0.191	
lrv099_catala_exp2_b.mat	"a"	30267.000	30330.815	13.818	5.410	-12.481	-14.648	-20.457	-8.487	-15.179	8.408	17.891	28.466	34.275	22.306	2.698	3.969	26.974	1.005	33.322	38.335	42.651	43.377	0.321	14.477	8.301	11.015	11.319	-4.254	-7.511	-11.871	-19.147	6.176	-2.713	3.158	18.732	21.988	22.885	7.093	187.372	185.586	187.143	186.733	0	750.448	1736.966	2961.696	4142.031	760.023	2182.635	3550.619	4453.584	0	0	0	0	150.129	374.989	311.975	553.874	239.203	1498.862	1016.888	879.431	0	0	0	0	0.200	
lrv099_catala_exp2_b.mat	"i"	34965.000	35020.777	16.109	19.549	21.948	16.032	5.657	9.284	6.416	-3.440	-2.399	0.076	10.452	6.824	15.532	25.501	22.127	4.242	24.286	36.234	39.613	38.722	0.000	24.540	11.684	1.141	24.539	-5.804	-4.463	-12.596	-19.085	12.856	10.543	0.001	30.344	29.003	13.737	6.397	210.845	210.653	210.577	211.451	0	222.503	2378.406	3106.261	3989.717	315.173	2832.610	3891.308	4690.459	0	0	0	0	41.845	171.640	169.758	184.023	329.970	413.825	607.791	3291.169	0	0	0	0	0.211	
lrv099_catala_exp2_b.mat	"a"	35051.898	35125.000	14.414	18.364	31.425	12.571	11.426	18.929	10.952	-3.950	-13.061	1.844	2.989	-4.515	20.473	28.077	24.893	2.174	33.191	38.651	40.634	41.265	0.000	20.737	9.312	10.058	20.045	2.452	-4.722	-5.020	-17.125	11.425	-0.746	0.692	18.285	25.458	15.077	11.987	205.390	204.659	205.943	206.188	0	206.330	1887.836	3193.189	4255.198	617.255	1947.778	3570.371	4627.994	0	0	0	0	340.886	71.918	182.224	497.275	481.787	574.443	574.346	364.041	0	0	0	0	0.203	
lrv099_catala_exp2_b.mat	"i"	39591.196	39641.953	21.836	5.514	-9.423	-18.136	-18.778	-10.897	-17.786	16.322	14.937	39.972	40.614	32.733	8.363	3.801	24.978	2.806	33.797	44.165	46.990	47.603	0.000	22.722	9.617	0.104	6.196	-7.995	-6.195	-12.616	-21.587	13.106	9.513	16.527	30.718	28.918	12.720	9.049	208.586	207.805	209.224	208.721	0	700.672	2224.407	3046.086	3867.986	345.607	2678.515	3518.319	3902.185	0	0	0	0	219.922	125.288	116.414	246.087	330.364	644.230	2576.154	598.038	0	0	0	0	0.212	
lrv099_catala_exp2_b.mat	"a"	39664.856	39747.000	17.062	3.636	-14.710	-17.710	-14.700	-7.608	-16.218	13.427	18.345	34.773	31.763	24.670	1.509	1.883	26.831	1.097	37.546	44.613	46.931	48.211	0.000	17.763	6.742	7.710	7.936	0.389	-6.102	-1.469	-18.101	11.022	-0.969	9.828	17.374	23.865	9.180	17.386	196.420	195.396	196.365	196.906	0	762.933	1891.385	3044.617	4192.257	879.358	2196.417	3961.836	4835.267	0	0	0	0	296.368	81.286	199.846	334.674	1001.931	1094.125	711.852	973.069	0	0	0	0	0.205	
lrv099_catala_exp2_b.mat	"i"	44763.867	44800.828	12.088	12.615	19.321	11.845	1.675	10.083	1.160	-0.526	-6.707	0.243	10.413	2.005	18.161	23.242	23.985	1.737	28.666	38.287	42.288	44.383	0.000	20.185	5.148	-1.137	20.148	-8.635	-10.227	-12.126	-22.082	15.037	6.285	0.036	28.820	30.411	10.988	10.755	201.431	201.809	202.039	203.487	0	213.999	2139.940	3160.954	4045.662	301.602	2461.391	3672.212	4440.121	0	0	0	0	58.825	127.808	176.493	326.963	482.514	635.205	1149.191	1334.093	0	0	0	0	0.211	
lrv099_catala_exp2_b.mat	"a"	44834.268	44887.069	11.564	14.936	24.804	10.521	6.729	13.236	1.838	-3.371	-9.868	1.043	4.836	-1.672	22.965	18.628	24.088	1.854	36.273	41.326	42.769	43.013	0.000	20.107	8.493	5.453	20.029	-0.694	-3.772	-4.140	-16.790	11.614	3.041	0.078	20.801	23.879	9.593	10.907	213.277	213.820	212.170	214.434	0	240.584	1975.032	2994.151	4315.024	654.937	2342.855	3542.963	4550.121	0	0	0	0	231.916	67.749	95.146	358.797	623.803	1044.883	1268.091	428.323	0	0	0	0	0.222	
lrv099_catala_exp2_b.mat	"i"	49499.700	49534.859	21.545	3.955	-12.788	-20.996	-18.713	-11.561	-18.671	17.591	16.743	42.542	40.259	33.106	5.882	1.240	24.309	2.419	31.032	41.153	44.740	46.357	0.000	22.348	7.612	0.231	3.573	-7.695	-8.052	-10.203	-19.911	14.736	7.380	18.775	30.043	30.400	10.434	10.062	200.812	200.892	201.379	203.338	0	697.271	2157.789	3025.472	3889.335	338.593	2514.444	3692.969	4638.761	0	0	0	0	241.574	100.861	123.196	312.012	417.776	692.250	802.130	2564.922	0	0	0	0	0.194	
lrv099_catala_exp2_b.mat	"a"	49571.699	49645.379	14.118	2.920	-14.159	-15.967	-20.978	-13.458	-21.682	11.198	17.079	30.085	35.095	27.576	7.523	-0.649	24.020	0.697	34.459	40.839	44.210	45.166	0.171	14.799	5.932	8.981	9.785	-5.581	-10.411	-12.653	-21.033	8.867	-3.049	5.014	20.380	25.211	21.634	8.003	192.321	191.661	192.593	192.295	0	760.778	1834.440	2929.131	4028.537	694.885	2084.208	3831.947	4636.429	0	0	0	0	163.190	176.035	243.371	215.033	284.369	779.128	643.814	1191.602	0	0	0	0	0.189	
lrv099_catala_exp2_b.mat	"i"	55185.400	55244.408	20.258	3.065	-18.740	-25.016	-20.030	-10.705	-17.059	17.193	21.805	45.274	40.287	30.963	-1.681	3.584	25.018	1.795	28.766	36.002	40.268	42.429	0.000	20.963	6.196	0.949	1.071	-6.068	-4.838	-12.882	-20.643	14.766	5.247	19.892	27.031	25.801	13.831	7.141	201.933	202.351	203.671	203.370	0	772.002	2213.094	3084.555	3925.977	340.878	2655.984	3804.199	4569.217	0	0	0	0	344.743	168.916	184.094	225.980	647.567	646.700	744.084	2030.877	0	0	0	0	0.200	
lrv099_catala_exp2_b.mat	"a"	55276.094	55345.400	16.887	5.137	-11.658	-13.837	-17.129	-8.145	-16.526	11.750	16.795	30.724	34.016	25.032	4.868	1.078	27.302	1.367	38.916	44.343	47.373	48.854	0.000	17.577	8.185	11.612	12.134	-0.930	-7.419	-9.021	-17.604	9.392	-3.427	5.444	18.508	24.997	20.633	7.632	195.304	194.017	195.368	195.534	0	779.203	1795.675	3006.025	4055.623	778.346	2128.747	3911.992	4637.289	0	0	0	0	189.826	235.187	360.775	212.587	491.517	924.659	640.427	1537.465	0	0	0	0	0.200	
lrv099_catala_exp2_b.mat	"i"	60860.898	60907.000	21.487	2.982	-24.834	-26.073	-21.389	-17.593	-21.048	18.505	27.815	47.559	42.876	39.080	-3.785	0.971	24.390	2.342	32.855	41.474	44.552	45.200	0.000	22.129	5.810	-0.577	-0.276	-8.367	-7.218	-12.102	-22.019	16.319	6.387	22.406	30.496	29.347	11.525	10.237	203.071	203.175	202.842	203.620	0	809.395	2253.877	3011.013	3793.839	277.382	2601.569	3522.718	5052.943	0	0	0	0	301.154	157.991	188.298	293.350	387.238	501.745	918.060	1370.553	0	0	0	0	0.213	
lrv099_catala_exp2_b.mat	"a"	60947.000	61017.000	20.107	2.572	-16.115	-18.733	-16.223	-14.527	-14.570	17.536	18.687	38.841	36.330	34.634	-1.546	6.299	24.963	1.938	38.072	42.418	43.960	45.026	0.000	20.818	5.718	6.593	7.336	0.124	-9.810	-6.587	-20.869	15.100	-0.875	13.482	20.694	30.628	13.181	15.275	204.606	203.935	203.828	204.167	0	793.000	1834.494	2832.935	4111.545	685.814	2028.149	4015.789	4925.457	0	0	0	0	370.043	164.147	468.051	310.670	516.095	443.701	589.342	1294.155	0	0	0	0	0.211	
lrv099_catala_exp2_b.mat	"i"	65634.509	65673.793	20.876	4.810	-11.190	-17.685	-17.685	-13.154	-18.638	16.066	16.000	38.561	38.561	34.030	7.448	2.860	25.017	2.184	32.088	41.537	44.041	46.021	0.000	21.784	9.033	-2.101	6.519	-6.752	-8.431	-11.394	-21.499	12.751	11.133	15.265	28.535	30.215	9.293	10.137	204.755	205.327	206.364	204.007	0	675.754	2175.591	2988.430	3882.985	354.631	2468.825	3504.030	4379.796	0	0	0	0	346.437	114.937	151.538	222.278	325.506	504.756	1074.249	725.413	0	0	0	0	0.225	
lrv099_catala_exp2_b.mat	"a"	65709.000	65777.614	18.194	3.930	-7.962	-16.628	-15.722	-9.965	-12.862	14.263	11.893	34.822	33.916	28.159	4.900	5.199	25.811	1.351	32.981	39.814	43.015	44.896	0.000	19.100	8.229	6.631	8.108	-1.638	-9.976	-7.331	-18.061	10.871	1.598	10.992	20.738	29.076	13.962	11.306	198.778	197.708	198.382	198.863	0	685.483	1767.657	2951.261	4115.089	578.055	1922.269	3932.277	4815.392	0	0	0	0	424.039	154.056	315.605	229.848	652.360	833.005	692.662	1409.422	0	0	0	0	0.200	
lrv099_catala_exp2_b.mat	"i"	70843.000	70890.618	21.648	3.413	-11.203	-18.960	-16.493	-14.137	-17.133	18.235	14.615	40.608	38.141	35.785	5.931	4.747	24.228	2.627	32.201	41.066	45.797	46.945	0.000	22.490	7.286	-0.622	5.353	-6.837	-5.822	-13.133	-21.880	15.204	7.908	17.137	29.327	28.312	12.510	8.606	206.597	206.364	205.968	205.304	0	710.843	2338.396	3012.028	3901.933	347.929	2727.570	3526.883	4176.953	0	0	0	0	203.036	128.820	134.346	217.280	320.268	509.840	1001.997	1012.227	0	0	0	0	0.204	
lrv099_catala_exp2_b.mat	"a"	70917.755	71001.253	18.079	4.485	-11.942	-16.426	-18.293	-9.473	-23.836	13.594	16.427	34.504	36.371	27.551	11.894	-4.948	26.615	1.498	45.187	48.937	50.942	51.585	0.000	18.848	7.944	7.134	9.237	-3.009	-7.130	-11.313	-18.888	10.904	0.810	9.612	21.858	25.978	18.447	8.701	209.413	209.289	209.476	209.672	0	776.774	1888.282	3014.610	4141.937	628.879	2232.235	3681.111	4617.574	0	0	0	0	182.190	149.133	142.638	329.103	406.228	1303.294	1256.310	1031.556	0	0	0	0	0.214	
lrv099_catala_exp2_b.mat	"i"	75407.000	75457.000	19.787	2.209	-12.178	-16.651	-20.159	-13.639	-18.797	17.578	14.386	36.438	39.946	33.426	6.619	5.274	24.100	1.804	33.362	43.076	47.658	47.400	0.000	20.704	6.512	-4.216	7.126	-11.686	-8.019	-15.896	-24.071	14.192	10.728	13.577	32.390	28.723	11.679	8.119	201.018	201.299	200.873	203.171	0	654.918	2364.420	3062.106	3872.204	377.780	2935.885	3787.362	5028.982	0	0	0	0	188.515	218.449	111.891	170.466	244.074	663.313	806.952	2167.816	0	0	0	0	0.216	
lrv099_catala_exp2_b.mat	"a"	75487.000	75557.769	19.022	1.588	-15.131	-19.051	-19.115	-10.147	-17.299	17.434	16.719	38.074	38.138	29.169	2.168	5.094	24.936	1.529	44.226	49.002	50.378	50.358	0.000	19.765	4.905	4.848	6.745	-3.341	-10.100	-10.613	-22.394	14.860	0.057	13.019	23.106	29.865	15.460	11.863	204.608	204.181	203.439	203.620	0	802.657	1852.368	3123.512	4121.273	601.897	2209.190	3811.289	4546.464	0	0	0	0	277.785	115.622	166.867	236.878	709.294	1196.712	866.633	1090.814	0	0	0	0	0.208	
lrv099_catala_exp2_b.mat	"i"	80407.000	80447.000	20.757	2.093	-12.688	-19.671	-19.677	-17.780	-20.892	18.664	14.781	40.428	40.434	38.537	8.204	1.445	23.238	2.205	32.038	40.352	43.679	44.721	0.000	21.609	6.017	-2.298	4.619	-9.258	-10.029	-12.543	-22.337	15.592	8.314	16.990	30.867	31.638	10.246	10.477	203.743	203.411	203.600	203.620	0	702.394	2213.949	2952.144	3704.772	329.536	2478.492	3418.404	4518.255	0	0	0	0	241.056	124.818	205.001	259.425	283.960	596.220	773.336	1278.730	0	0	0	0	0.195	
lrv099_catala_exp2_b.mat	"a"	80497.000	80557.000	19.271	4.456	-10.689	-15.192	-15.565	-14.433	-13.138	14.815	15.145	34.464	34.836	33.705	2.450	5.902	25.631	1.786	37.431	42.445	44.897	46.633	0.000	20.034	7.895	9.099	10.298	-0.356	-10.567	-3.995	-19.040	12.139	-1.203	9.737	20.390	30.601	13.094	16.638	200.048	199.103	199.928	200.593	0	729.881	1827.683	2831.564	4115.499	605.997	1904.116	3972.877	4847.036	0	0	0	0	277.085	128.322	414.951	290.237	343.981	420.874	690.337	1708.429	0	0	0	0	0.197	
lrv099_catala_exp2_b.mat	"i"	85133.000	85183.000	21.323	3.601	-14.594	-19.414	-19.350	-16.095	-18.100	17.722	18.195	40.737	40.673	37.419	3.507	4.261	23.365	2.648	30.560	38.930	43.069	43.487	0.000	22.170	7.508	-2.794	5.046	-8.864	-8.059	-14.628	-22.362	14.663	10.302	17.124	31.034	30.230	11.834	8.098	204.435	204.514	203.161	203.621	0	689.389	2325.470	2954.624	3872.419	326.884	2696.537	3600.253	4228.982	0	0	0	0	249.749	192.968	160.205	224.893	301.363	442.229	1753.642	1149.123	0	0	0	0	0.196	
lrv099_catala_exp2_b.mat	"a"	85223.575	85293.000	20.503	3.067	-13.284	-17.974	-14.093	-9.832	-17.300	17.435	16.351	38.476	34.595	30.335	4.016	3.056	25.357	2.073	37.706	44.554	46.910	47.786	0.000	21.227	6.295	7.030	7.524	0.309	-8.054	-0.225	-20.355	14.932	-0.736	13.702	20.918	29.281	7.256	21.512	200.621	200.083	201.061	200.803	0	759.655	1978.006	3130.787	4261.868	499.941	1981.134	3359.205	4545.115	0	0	0	0	218.695	43.637	156.929	488.458	290.517	279.948	535.098	357.561	0	0	0	0	0.214	
lrv099_catala_exp2_b.mat	"i"	89957.000	90014.411	20.656	5.429	-16.927	-22.463	-16.868	-12.546	-15.962	15.228	22.356	43.120	37.524	33.202	-0.965	6.377	24.324	2.023	30.053	41.035	44.955	44.280	0.000	21.457	9.104	-3.171	1.943	-7.599	-5.645	-13.742	-22.340	12.353	12.275	19.514	29.056	27.102	10.571	8.701	199.230	199.467	199.291	201.780	0	697.327	2403.252	3089.633	3999.366	337.363	2805.549	3924.218	4516.890	0	0	0	0	282.705	165.389	118.517	167.918	354.935	367.445	646.782	2444.741	0	0	0	0	0.190	
lrv099_catala_exp2_b.mat	"a"	90047.805	90117.000	16.623	4.149	-16.095	-18.027	-19.312	-7.805	-16.649	12.475	20.243	34.650	35.936	24.428	0.555	3.650	24.558	0.974	36.191	41.672	43.924	44.826	0.000	17.314	7.202	6.795	7.945	-3.315	-6.283	-6.503	-20.300	10.113	0.407	9.369	20.629	23.597	13.298	13.197	197.994	197.171	197.693	198.331	0	794.702	1838.322	3039.150	3985.964	689.788	2158.772	3684.463	4354.934	0	0	0	0	282.378	135.586	141.898	229.442	866.693	1394.143	762.695	1076.777	0	0	0	0	0.186	
lrv099_catala_exp2_b.mat	"i"	93973.000	94013.000	20.926	2.282	-20.011	-26.867	-20.605	-18.412	-20.904	18.645	22.293	47.794	41.532	39.338	0.894	0.876	24.446	1.969	33.724	42.447	45.016	45.606	0.000	21.656	5.558	-2.100	-1.856	-9.081	-9.273	-12.558	-21.781	16.098	7.658	23.512	30.737	30.929	10.458	9.243	200.133	199.957	201.131	202.328	0	736.185	2252.312	2960.207	3846.376	281.680	2599.987	3835.950	4483.647	0	0	0	0	324.846	166.279	195.372	251.289	422.551	431.063	445.448	3821.674	0	0	0	0	0.220	
lrv099_catala_exp2_b.mat	"a"	94043.141	94113.000	15.757	2.915	-16.006	-17.769	-17.778	-9.962	-19.812	12.842	18.921	33.525	33.535	25.719	3.807	1.995	25.191	0.835	34.545	41.053	43.699	45.214	0.000	16.419	5.829	7.967	8.183	-2.177	-7.740	-9.142	-21.807	10.590	-2.137	8.236	18.596	24.159	17.108	12.993	195.200	194.348	194.836	195.461	0	791.735	1881.202	3072.247	4187.319	795.943	2288.885	3804.865	4600.323	0	0	0	0	167.882	77.445	117.364	284.187	630.754	901.251	1010.299	1139.361	0	0	0	0	0.197	
lrv099_catala_exp2_c.mat	"i"	2940.000	2988.129	18.548	2.062	-20.292	-25.334	-20.337	-16.227	-19.977	16.486	22.355	43.882	38.885	34.775	-0.315	3.319	24.870	1.220	28.309	37.633	41.045	43.010	0.000	19.204	4.962	0.262	0.290	-7.810	-7.323	-13.281	-23.296	14.242	4.701	18.914	27.015	26.527	13.543	9.111	199.220	199.172	200.061	201.547	0	772.865	2284.270	3045.167	3919.214	318.045	2729.567	3817.322	5520.952	0	0	0	0	365.453	175.789	166.275	220.566	641.278	362.876	357.548	3129.332	0	0	0	0	0.184	
lrv099_catala_exp2_c.mat	"a"	3020.000	3090.000	13.774	2.204	-13.709	-15.673	-17.910	-12.217	-20.926	11.570	15.912	29.446	31.684	25.991	7.217	-5.409	26.780	0.721	38.613	43.502	46.560	48.253	0.204	14.462	5.250	9.886	10.059	-2.564	-10.541	-12.808	-15.517	9.211	-4.635	4.403	17.026	25.003	22.693	3.600	194.354	193.025	194.081	194.461	0	743.574	1860.792	3060.642	4121.349	716.509	2006.451	3795.630	4993.240	0	0	0	0	168.192	126.282	335.237	267.023	276.134	578.388	721.679	517.876	0	0	0	0	0.197	
lrv099_catala_exp2_c.mat	"i"	7077.100	7109.686	13.868	14.322	18.547	13.839	1.419	3.711	-1.168	-0.454	-4.224	0.030	12.449	10.157	19.715	21.940	23.690	2.219	32.444	42.225	44.861	45.530	0.000	21.963	6.297	-2.342	21.962	-9.550	-9.369	-14.918	-23.108	15.666	8.640	0.001	31.513	31.333	12.575	8.287	205.471	204.741	204.843	203.620	0	215.489	2310.649	2987.761	3943.081	341.859	2716.977	3699.367	4163.229	0	0	0	0	57.930	211.054	166.453	227.221	340.290	391.622	1113.313	1067.161	0	0	0	0	0.206	
lrv099_catala_exp2_c.mat	"a"	7150.595	7205.567	11.139	12.558	23.670	10.777	3.393	11.363	2.339	-1.419	-11.112	0.362	7.745	-0.224	21.331	23.323	24.232	1.406	34.903	41.408	44.232	45.359	0.000	19.505	5.342	3.840	19.494	-3.918	-9.258	-12.129	-20.984	14.164	1.502	0.011	23.424	28.763	15.970	8.962	207.973	207.802	206.890	208.156	0	225.416	1884.116	3088.801	4134.269	504.608	2167.479	3762.230	4507.113	0	0	0	0	97.615	53.889	94.364	326.369	625.011	1136.102	991.081	842.246	0	0	0	0	0.214	
lrv099_catala_exp2_c.mat	"i"	11334.248	11372.207	20.487	2.615	-16.215	-23.157	-20.831	-11.108	-20.577	17.872	18.830	43.644	41.318	31.596	4.362	-0.220	23.004	1.930	29.891	38.747	42.058	42.631	0.000	21.241	6.010	0.173	1.824	-8.597	-7.535	-10.004	-20.357	15.231	5.838	19.418	29.838	28.776	10.176	11.270	201.545	200.607	201.217	203.229	0	746.185	2166.030	3099.180	3874.770	310.250	2663.452	3722.302	5161.467	0	0	0	0	319.457	132.267	126.462	257.085	573.033	853.093	682.505	2137.079	0	0	0	0	0.205	
lrv099_catala_exp2_c.mat	"a"	11427.100	11494.781	19.549	1.848	-19.655	-23.195	-26.752	-12.946	-16.607	17.700	21.504	42.743	46.300	32.494	-3.048	5.956	22.183	1.519	33.237	37.658	41.398	42.611	0.000	20.234	4.861	2.306	3.404	-8.749	-12.127	-13.984	-22.563	15.373	2.555	16.830	28.982	32.360	16.291	8.724	202.556	202.388	201.674	203.620	0	837.718	1767.946	3074.558	3902.748	794.056	2366.767	3958.158	5451.180	0	0	0	0	229.474	189.167	139.625	222.733	1073.517	1791.763	830.940	1436.022	0	0	0	0	0.203	
lrv099_catala_exp2_c.mat	"i"	19623.100	19663.100	21.644	3.113	-13.432	-22.351	-19.764	-16.488	-20.488	18.532	16.545	43.995	41.408	38.132	7.056	1.688	25.416	2.585	33.974	42.513	45.602	47.429	0.000	22.463	6.845	-1.077	2.324	-7.891	-10.254	-12.171	-22.176	15.618	7.922	20.140	30.355	32.718	11.094	10.244	205.177	204.528	204.489	203.620	0	726.180	2171.747	2985.913	3736.142	322.864	2327.824	3462.217	4606.460	0	0	0	0	265.074	139.433	231.655	297.143	315.472	657.383	719.739	1047.135	0	0	0	0	0.195	
lrv099_catala_exp2_c.mat	"a"	19713.100	19773.100	18.884	4.329	-2.367	-12.664	-13.390	-8.825	-14.009	14.555	6.696	31.548	32.274	27.709	11.642	0.743	26.267	1.928	37.638	44.157	46.321	47.415	0.000	19.786	8.534	8.264	11.701	-0.697	-7.227	-2.977	-14.753	11.252	0.270	8.085	20.482	27.013	11.241	11.692	199.376	197.905	199.113	199.769	0	659.717	1891.685	2906.082	4019.840	610.491	2088.407	3735.275	4765.705	0	0	0	0	210.631	147.090	304.167	255.405	322.348	583.987	744.955	712.834	0	0	0	0	0.197	
lrv099_catala_exp2_c.mat	"i"	24551.100	24591.100	20.889	4.186	-11.212	-17.165	-18.011	-13.932	-16.776	16.703	15.398	38.054	38.900	34.821	5.563	4.060	24.106	2.133	29.374	41.380	44.004	45.431	0.000	21.837	8.648	-3.876	6.572	-8.324	-10.116	-12.239	-20.836	13.189	12.524	15.264	30.161	31.953	8.363	9.638	199.711	199.303	199.904	202.447	0	650.436	2219.972	3010.856	3945.492	321.201	2530.689	3816.616	5013.304	0	0	0	0	455.920	141.687	166.943	176.627	333.841	416.825	562.377	1707.061	0	0	0	0	0.195	
lrv099_catala_exp2_c.mat	"a"	24621.100	24691.100	14.075	3.319	-12.536	-15.567	-20.031	-11.585	-16.748	10.755	15.855	29.642	34.105	25.660	4.213	3.606	25.626	0.773	30.401	37.610	41.378	42.799	0.136	14.754	6.319	9.342	10.160	-4.338	-10.137	-11.620	-20.354	8.435	-3.023	4.594	19.092	24.891	20.962	8.389	187.462	186.097	187.687	187.435	0	750.049	1788.076	2954.057	4024.822	725.749	2046.351	3710.605	4436.723	0	0	0	0	173.893	210.648	216.771	253.748	303.239	1045.928	1209.104	665.010	0	0	0	0	0.197	
lrv099_catala_exp2_c.mat	"i"	28919.100	28959.100	22.118	2.341	-12.034	-18.772	-18.979	-15.287	-18.580	19.777	14.374	40.890	41.097	37.405	6.546	3.518	26.554	2.775	26.983	39.244	44.635	44.749	0.000	22.954	6.186	-1.368	5.484	-9.615	-6.824	-14.230	-22.098	16.768	7.554	17.470	32.568	29.778	12.862	7.864	203.129	202.849	203.573	203.620	0	705.913	2401.975	3037.177	3913.065	340.339	2892.999	3728.609	3998.001	0	0	0	0	194.103	257.354	154.377	256.760	296.001	342.266	2287.680	1228.649	0	0	0	0	0.195	
lrv099_catala_exp2_c.mat	"a"	29012.511	29086.329	15.511	3.979	-11.487	-14.529	-16.176	-7.373	-22.222	11.531	15.466	30.040	31.686	22.884	10.736	-7.597	26.657	0.967	30.457	38.693	43.020	44.758	0.358	16.148	6.776	11.026	11.445	-0.732	-6.551	-9.957	-14.625	9.372	-4.250	4.703	16.881	22.699	20.983	4.543	190.901	190.576	192.012	191.489	0	790.005	1916.892	3175.719	4100.245	701.405	2035.511	3435.929	4883.366	0	0	0	0	145.995	85.089	137.956	748.058	351.399	670.484	675.526	346.335	0	0	0	0	0.189	
lrv099_catala_exp2_c.mat	"i"	33769.100	33816.669	14.523	14.722	18.707	14.456	1.722	7.116	4.397	-0.199	-3.985	0.066	12.801	7.406	14.310	27.002	23.356	2.573	29.322	40.435	43.607	43.656	0.000	22.496	6.760	-2.148	22.495	-9.440	-8.453	-14.185	-22.605	15.737	8.908	0.001	31.936	30.949	12.037	8.312	203.579	203.592	202.804	203.620	0	212.451	2298.389	3125.585	3977.642	304.666	2695.820	3614.722	4400.137	0	0	0	0	46.437	216.531	166.977	211.675	354.217	776.378	796.463	968.713	0	0	0	0	0.204	
